position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.167932,4.166067,348,2.9618
1,36,21,4.106242,4.102007,344,2.9620
2,21,9,4.231268,4.235052,338,2.7609
3,9,15,4.064142,4.072202,328,2.7228
4,15,49,4.197155,4.201948,353,2.8876
5,49,43,4.254387,4.241417,370,2.8768
6,43,11,4.175159,4.185673,335,2.7725
7,11,42,4.128149,4.132529,360,2.7461
8,42,54,4.228249,4.235657,351,2.7835
9,54,25,3.967945,3.971372,319,2.7149
10,25,36,4.129219,4.116042,374,2.8023
11,36,29,4.237809,4.227868,359,2.7559
12,29,11,4.253908,4.252506,364,2.8191
13,11,42,4.074728,4.094403,405,2.8840
14,42,0,4.087925,4.078058,390,2.8528
15,0,21,4.140570,4.118921,322,2.7538
16,21,48,4.193749,4.220195,379,2.8263
17,48,25,4.219347,4.215200,326,2.6927
18,25,2,4.181832,4.164404,413,2.9844
19,2,45,4.373560,4.365930,316,2.6586
20,45,62,3.989169,3.988540,315,2.6820
21,62,21,4.240347,4.238858,351,2.7279
22,21,48,4.126407,4.186147,441,2.9851
23,48,25,4.148172,4.169476,378,2.8274
24,25,36,4.057056,4.060706,434,3.0177
25,36,29,4.212681,4.177311,395,2.9015
26,29,11,4.220436,4.205985,341,2.7618
27,11,42,4.028765,4.059274,389,2.8361
28,42,54,4.196314,4.188509,377,2.8230
29,54,44,4.415683,4.390889,368,2.7725
30,44,36,4.106199,4.078221,338,2.6962
31,36,34,4.058463,4.021928,391,2.8626
32,34,7,4.323355,4.322043,332,2.7066
33,7,22,4.063914,4.068000,334,2.6990
34,22,47,4.202984,4.200762,342,2.7397
35,47,51,4.233566,4.238358,336,2.7348
36,51,16,4.184537,4.176636,349,2.8237
37,16,53,4.291038,4.291935,323,2.7025
38,53,0,4.197303,4.197236,324,2.7035
39,0,60,4.123249,4.130723,398,2.8962
40,60,38,4.324733,4.336923,339,2.6982
41,38,2,4.177946,4.185033,343,2.7836
42,2,12,4.231792,4.267831,394,2.8817
43,12,35,4.138579,4.156037,376,2.7898
44,35,8,4.251973,4.225389,363,2.8082
45,8,56,4.231958,4.227410,359,2.7980
46,56,1,4.110960,4.114161,336,2.6843
47,1,47,4.309330,4.325603,350,2.7482
48,47,22,4.157086,4.159465,347,2.7856
49,22,20,4.367749,4.363016,346,2.7667
50,20,10,4.031374,4.014030,344,2.7312
51,10,2,4.100758,4.105557,325,2.7123
52,2,12,4.191772,4.235090,398,2.8818
53,12,20,4.102727,4.090677,393,2.8692
54,20,10,3.975135,3.975046,386,2.8593
55,10,2,4.056500,4.063667,405,2.9380
56,2,54,4.234250,4.254935,451,3.0274
57,54,0,4.256761,4.250383,377,2.8374
58,0,60,4.085221,4.090332,392,2.9815
59,60,38,4.304903,4.298462,379,2.8545
60,38,50,4.088545,4.136103,361,2.8265
61,50,54,4.157870,4.171809,347,2.7687
62,54,25,3.963438,3.943906,388,2.8830
63,25,36,4.027461,4.019691,410,2.9571
64,36,34,3.927548,3.980625,385,2.9166
65,34,35,4.216045,4.206866,355,2.7649
66,35,0,4.278374,4.318680,367,2.8168
67,0,25,4.326049,4.306244,407,3.0119
68,25,2,4.160671,4.121323,442,3.0943
69,2,45,4.296902,4.311177,398,2.8784
70,45,30,4.150276,4.154921,356,2.7781
71,30,46,4.337372,4.349276,372,2.8794
72,46,1,4.097633,4.060411,333,2.7267
73,1,32,4.132203,4.142804,370,2.8199
74,32,9,4.204788,4.240181,330,2.6862
75,9,15,3.999526,4.014675,342,2.7136
76,15,49,4.162436,4.162487,367,2.8126
77,49,48,4.152400,4.165355,339,2.7417
78,48,6,4.241398,4.262339,347,2.7247
79,6,22,4.108023,4.048136,339,2.7207
80,22,47,4.080927,4.096915,336,2.7250
81,47,56,4.249905,4.285877,361,2.8556
82,56,6,4.237161,4.214980,328,2.7030
83,6,56,4.234494,4.204389,360,2.8326
84,56,6,4.213051,4.134500,424,2.9885
85,6,32,4.004783,3.965395,398,2.9142
86,32,61,4.234844,4.255786,376,2.8647
87,61,2,4.229311,4.233942,346,2.7533
88,2,54,4.189408,4.206503,378,2.8877
89,54,25,3.917998,3.902683,391,2.8699
90,25,36,3.997430,3.978826,401,2.9012
91,36,29,4.171022,4.125014,383,2.8809
92,29,23,4.335924,4.348259,344,2.7127
93,23,18,4.237447,4.247453,332,2.7365
94,18,12,4.363547,4.352859,330,2.7371
95,12,35,4.089766,4.112922,370,2.7609
96,35,8,4.202482,4.184897,385,2.8713
97,8,52,4.127662,4.134780,340,2.7577
98,52,22,4.270011,4.272617,352,2.8046
99,22,35,4.196722,4.202475,359,2.7977
100,35,0,4.232070,4.275946,437,3.0580
101,0,21,4.092304,4.086043,380,2.8547
102,21,9,4.181657,4.208545,324,2.6919
103,9,15,3.967439,3.963745,350,2.7357
104,15,49,4.083628,4.126035,379,2.8587
105,49,50,4.129978,4.141306,367,2.8541
106,50,53,4.133417,4.128306,333,2.6942
107,53,11,4.071259,4.080862,351,2.7730
108,11,42,4.017051,4.025889,333,2.7111
109,42,54,4.157492,4.154770,355,2.8426
110,54,25,3.855154,3.866797,344,2.7327
111,25,36,3.946968,3.934073,401,2.9263
112,36,34,3.937451,3.947926,402,2.9393
113,34,40,4.124202,4.142478,365,2.8332
114,40,25,4.140052,4.142278,338,2.7603
115,25,36,3.875395,3.886908,434,3.0776
116,36,34,3.893620,3.907724,429,3.0299
117,34,35,4.180555,4.161170,435,3.0354
118,35,8,4.116698,4.145156,365,2.7696
119,8,41,4.241123,4.237051,363,2.8148
120,41,6,4.112768,4.094359,324,2.7716
121,6,22,3.977930,4.015865,355,2.7965
122,22,35,4.135182,4.159343,362,2.8514
123,35,53,4.034921,4.058743,435,3.0140
124,53,11,4.051222,4.042576,371,2.8005
125,11,45,4.182672,4.187721,363,2.8022
126,45,30,4.100649,4.118581,357,2.8259
127,30,46,4.293941,4.303322,366,2.8113
128,46,1,4.025777,4.012060,347,2.7778
129,1,47,4.251425,4.292767,380,2.8385
130,47,56,4.223998,4.238153,355,2.7765
131,56,1,4.065842,4.079660,363,2.8496
132,1,19,4.316726,4.261673,417,3.0047
133,19,24,4.107971,4.112571,360,2.7861
134,24,54,4.111372,4.135629,344,2.7597
135,54,25,3.816622,3.829654,368,2.7810
136,25,29,4.070268,4.151145,416,2.9409
137,29,23,4.262078,4.310434,353,2.7522
138,23,29,4.335305,4.273458,353,2.7408
139,29,11,4.174089,4.167256,415,2.9542
140,11,42,4.009542,3.995889,362,2.8145
141,42,54,4.076797,4.111576,354,2.8030
142,54,25,3.775472,3.794947,422,3.0016
143,25,36,3.821591,3.841590,458,3.0859
144,36,34,3.882417,3.868714,373,2.8094
145,34,40,4.092158,4.086053,357,2.8098
146,40,57,4.273228,4.293079,377,2.8303
147,57,59,4.163733,4.214031,329,2.7276
148,59,10,4.182720,4.151038,358,2.7569
149,10,11,4.054662,4.076099,343,2.6861
150,11,42,3.920835,3.960519,370,2.8131
151,42,54,4.074749,4.066610,411,2.9792
152,54,0,4.236477,4.200839,398,2.8403
153,0,60,4.047854,4.052364,341,2.7169
154,60,36,4.150160,4.153882,325,2.7265
155,36,34,3.855210,3.826495,393,2.9042
156,34,40,4.041597,4.032711,380,2.8345
157,40,21,4.044586,4.115698,396,2.8848
158,21,47,4.178641,4.187883,359,2.7683
159,47,56,4.169195,4.192703,333,2.7016
160,56,6,4.119237,4.103491,383,2.8960
161,6,56,4.142413,4.090638,354,2.7883
162,56,34,4.215479,4.157346,420,3.0408
163,34,35,4.127980,4.116701,391,2.8511
164,35,53,3.976351,4.016125,364,2.7360
165,53,17,4.164181,4.190252,348,2.7554
166,17,7,4.108162,4.099667,328,2.7009
167,7,22,4.019741,4.031531,358,2.7674
168,22,35,4.062997,4.116561,348,2.7902
169,35,53,3.921347,3.970751,424,3.0156
170,53,11,4.002667,3.996211,441,3.0643
171,11,45,4.151818,4.151693,381,2.8808
172,45,63,4.337193,4.356668,362,2.8400
173,63,18,4.075260,4.068012,321,2.6872
174,18,38,4.203131,4.228333,327,2.7500
175,38,2,4.166029,4.129097,339,2.7413
176,2,54,4.126637,4.169675,351,2.8377
177,54,25,3.741725,3.764588,358,2.7671
178,25,36,3.772541,3.796767,401,2.8903
179,36,34,3.826156,3.784756,398,2.9098
180,34,40,4.007423,3.976149,405,2.9232
181,40,25,4.051055,4.099518,390,2.8580
182,25,29,4.094336,4.126080,416,2.9720
183,29,23,4.218074,4.225096,359,2.7807
184,23,29,4.252211,4.186905,361,2.8049
185,29,23,4.176148,4.134262,417,2.9922
186,23,29,4.156361,4.096821,433,3.0196
187,29,48,4.083343,4.146765,405,2.9357
188,48,6,4.223491,4.227684,369,2.8252
