position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,26,19,4.151764,4.138245,1434,9.6201
1,19,24,4.138753,4.118392,1436,9.6561
2,24,8,4.206658,4.198703,1465,9.7155
3,8,60,4.293159,4.290895,1449,9.6124
4,60,30,4.054418,4.066460,1463,9.7452
5,30,62,4.166690,4.187049,1460,9.6426
6,62,32,4.235245,4.233418,1468,9.5836
7,32,13,4.071420,4.084483,1453,9.7172
8,13,1,4.205821,4.189901,1467,9.6291
9,1,17,4.122142,4.113118,1437,9.6548
10,17,11,4.170914,4.184694,1373,9.3817
11,11,25,4.228659,4.228310,1334,9.2443
12,25,50,4.279023,4.281097,1145,7.8540
13,50,1,4.069485,4.089366,1464,9.6184
14,1,44,4.219944,4.241501,1435,9.5209
15,44,49,4.080625,4.080682,1372,9.3743
16,49,23,4.146162,4.142499,1472,9.7031
17,23,0,4.125986,4.146372,1144,8.4094
18,0,26,4.088300,4.098375,1449,9.5944
19,26,19,4.098816,4.096716,1457,9.5918
20,19,15,4.142162,4.171600,1343,9.2829
21,15,13,4.276487,4.275061,1384,9.2306
22,13,35,4.142781,4.209318,1413,9.5325
23,35,23,4.085783,4.044427,1460,9.5758
24,23,23,3.328747,3.098329,1481,9.6006
25,23,22,4.218900,4.200886,1445,9.5960
26,22,22,3.101276,3.039167,1437,9.5816
27,22,40,4.247705,4.261910,1403,9.5527
28,40,13,4.037689,4.129304,1359,9.3186
29,13,45,4.271845,4.311774,1460,9.6115
30,45,26,4.030284,4.047896,1410,9.5175
31,26,19,4.064660,4.047969,1450,9.6528
32,19,24,4.180700,4.083988,1445,9.5844
33,24,8,4.073460,4.136705,1455,9.6664
34,8,60,4.251491,4.253635,1451,9.6030
35,60,43,4.151383,4.151976,1126,8.4550
36,43,62,4.254559,4.251728,1445,9.6164
37,62,47,4.102284,4.106711,1461,9.6274
38,47,22,4.191929,4.223147,1462,9.5988
39,22,22,3.009297,2.939965,1224,8.5466
40,22,22,2.933900,2.830427,1432,9.6113
41,22,22,2.795658,2.715104,1308,8.9153
42,22,22,2.678445,2.588599,1414,9.5668
43,22,40,4.213100,4.233748,1473,9.6556
44,40,50,4.206692,4.294487,1397,9.5313
45,50,1,3.967856,4.040365,1451,9.6009
46,1,17,4.072371,4.066971,1436,9.5700
47,17,11,4.095941,4.145003,1437,9.5415
48,11,25,4.229862,4.189101,1471,9.5692
49,25,51,4.260634,4.269329,1232,8.5413
50,51,54,4.175697,4.206323,1439,9.4468
51,54,13,4.244656,4.219566,1433,9.5870
52,13,35,4.125205,4.170405,1344,9.2872
53,35,29,4.235023,4.213352,970,7.0919
54,29,0,4.283946,4.295928,1223,8.5871
55,0,26,4.072046,4.065030,1485,9.5975
56,26,19,4.009506,4.014399,1135,7.9042
57,19,15,4.079150,4.127440,1461,9.6228
58,15,13,4.243938,4.238209,1472,9.6236
59,13,35,3.998346,4.116612,1463,9.6447
60,35,4,4.275794,4.322267,1448,9.6199
61,4,59,4.151733,4.169695,1446,9.6171
62,59,21,4.141066,4.153411,1446,9.5817
63,21,1,4.164086,4.208256,1456,9.6186
64,1,17,3.952850,4.023905,1467,9.6044
65,17,52,4.158355,4.155932,1415,9.5123
66,52,63,4.260350,4.226896,1447,9.5730
67,63,22,4.415375,4.388676,1429,9.5749
68,22,22,2.639895,2.484921,1366,9.3828
69,22,40,4.096121,4.155450,1385,9.4898
70,40,5,4.134255,4.079689,1462,9.6120
71,5,5,3.269541,3.104118,1462,9.6121
72,5,5,3.143855,3.016402,1427,9.5328
73,5,19,4.443921,4.379045,1445,9.5504
74,19,32,4.329587,4.350141,1181,8.4521
75,32,17,4.220470,4.233552,1416,9.4540
76,17,33,4.133378,4.186571,1449,9.5988
77,33,16,4.176350,4.174826,1458,9.5796
78,16,9,4.217144,4.156966,1376,9.3724
79,9,61,4.036399,4.119864,1167,8.6580
80,61,58,4.059520,4.149484,1431,9.5383
81,58,8,4.207694,4.169303,1437,9.5412
82,8,7,4.078047,4.117660,1448,9.5880
83,7,46,4.187672,4.176405,1448,9.6035
84,46,33,4.079165,4.123090,1356,9.2560
85,33,16,4.081453,4.133774,1465,9.6203
86,16,37,4.204749,4.170175,1435,9.5510
87,37,42,4.157041,4.183043,1460,9.6075
88,42,20,4.243808,4.194331,1331,9.1342
89,20,8,4.204126,4.228823,1456,9.6659
90,8,7,4.021444,4.088104,1396,9.5435
91,7,41,4.222489,4.212889,1425,9.6010
92,41,48,4.043525,4.034836,1378,9.3872
93,48,40,4.053468,4.073736,1439,9.5855
94,40,50,4.104241,4.245938,1431,9.5637
95,50,1,3.901782,3.989813,1462,9.5574
96,1,6,4.013602,4.059560,1468,9.6442
97,6,58,4.289251,4.307977,1436,9.6164
98,58,54,4.103107,4.127574,1389,9.4472
99,54,13,4.157015,4.184219,1449,9.5575
100,13,45,4.280400,4.256782,1458,9.5998
101,45,52,4.135104,4.157119,1401,9.4758
102,52,63,4.255054,4.194449,1085,7.5628
