position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.166067,4.166067,1435,10.6409
1,36,21,4.101890,4.101890,1481,10.7832
2,21,9,4.235385,4.235385,1447,10.5960
3,9,15,4.072522,4.072522,1242,9.8724
4,15,49,4.202026,4.202026,1458,10.6680
5,49,43,4.241608,4.241608,1291,9.7626
6,43,11,4.185974,4.185974,1379,10.4471
7,11,42,4.132384,4.132384,1484,10.6599
8,42,54,4.235509,4.235509,1326,10.3993
9,54,25,3.971558,3.971558,1486,10.7348
10,25,36,4.116689,4.116689,1390,10.5775
11,36,29,4.230332,4.230332,1489,10.7773
12,29,11,4.253903,4.253903,1439,10.5956
13,11,42,4.094132,4.094132,1423,10.5964
14,42,0,4.079408,4.079408,1461,10.5726
15,0,21,4.121723,4.121723,1499,10.7207
16,21,48,4.219442,4.219442,1487,10.7055
17,48,25,4.215325,4.215325,1461,10.5939
18,25,2,4.164654,4.164654,1443,10.6006
19,2,45,4.366879,4.366879,1429,10.5840
20,45,62,3.989439,3.989439,1435,10.6022
21,62,21,4.238092,4.238092,1469,10.6856
22,21,48,4.183456,4.183456,1431,10.5604
23,48,25,4.166192,4.166192,1448,10.7543
24,25,36,4.056295,4.056295,1463,10.5844
25,36,29,4.178212,4.178212,1466,10.6021
26,29,11,4.206734,4.206734,1422,10.5416
27,11,42,4.057185,4.057185,1462,10.6316
28,42,54,4.187146,4.187146,1490,10.6543
29,54,44,4.391386,4.391386,1488,10.6413
30,44,36,4.073429,4.073429,1414,10.6231
31,36,34,4.020170,4.020170,1465,10.5769
32,34,7,4.321479,4.321479,1454,10.6420
33,7,22,4.068813,4.068813,1419,10.6385
34,22,47,4.201844,4.201844,1470,10.7020
35,47,51,4.238488,4.238488,1457,10.8453
36,51,16,4.177940,4.177940,1461,10.6223
37,16,53,4.291592,4.291592,1391,10.4045
38,53,0,4.197272,4.197272,1455,10.6036
39,0,60,4.130003,4.130003,1472,10.6541
40,60,38,4.338054,4.338054,1447,10.5491
41,38,2,4.185984,4.185984,1346,10.1819
42,2,12,4.268342,4.268342,1449,10.5907
43,12,35,4.153843,4.153843,1309,10.1607
44,35,8,4.225399,4.225399,1476,10.6098
45,8,56,4.229140,4.229140,1469,10.5919
46,56,1,4.115690,4.115690,1441,10.6552
47,1,47,4.326185,4.326185,1438,10.5929
48,47,22,4.157874,4.157874,1455,10.5783
49,22,20,4.364201,4.364201,1444,10.6091
50,20,10,4.013328,4.013328,1380,10.4500
51,10,2,4.101866,4.101866,1459,10.6042
52,2,12,4.233228,4.233228,1459,10.7107
53,12,20,4.096590,4.096590,1450,10.6348
54,20,10,3.974293,3.974293,1460,10.6642
55,10,2,4.058415,4.058415,1451,10.5831
56,2,54,4.257564,4.257564,1470,10.6513
57,54,0,4.251610,4.251610,1448,10.5811
58,0,60,4.084862,4.084862,1465,10.7040
59,60,38,4.298897,4.298897,1446,10.6260
60,38,50,4.135281,4.135281,1438,10.5691
61,50,54,4.174087,4.174087,1462,10.6365
62,54,25,3.944351,3.944351,1465,10.6088
63,25,36,4.008421,4.008421,1449,10.5822
64,36,34,3.974340,3.974340,1453,10.6211
65,34,35,4.210011,4.210011,1439,10.5861
66,35,0,4.317235,4.317235,1471,10.6290
67,0,25,4.303672,4.303672,1394,10.6526
68,25,2,4.115027,4.115027,1461,10.5582
69,2,45,4.310213,4.310213,1426,10.5904
70,45,30,4.153195,4.153195,1447,10.6309
71,30,46,4.350233,4.350233,1452,10.5783
72,46,1,4.059898,4.059898,1451,10.6038
73,1,32,4.140292,4.140292,1468,10.6010
74,32,9,4.239052,4.239052,1217,9.9159
75,9,15,4.015054,4.015054,1357,10.3574
76,15,49,4.160201,4.160201,1468,10.6263
77,49,48,4.164088,4.164088,1449,10.6213
78,48,6,4.264938,4.264938,1465,10.6103
79,6,22,4.047218,4.047218,1300,10.2201
80,22,47,4.092032,4.092032,1438,10.5377
81,47,56,4.284169,4.284169,1457,10.6872
82,56,6,4.215228,4.215228,1468,10.7827
83,6,56,4.201967,4.201967,1423,10.5953
84,56,6,4.128675,4.128675,1448,10.6622
85,6,32,3.965641,3.965641,1461,10.6157
86,32,61,4.256441,4.256441,1447,10.5636
87,61,2,4.233754,4.233754,1372,10.3756
88,2,54,4.201796,4.201796,1250,9.7173
89,54,25,3.893150,3.893150,1344,10.2833
90,25,36,3.961464,3.961464,1453,10.5469
91,36,29,4.125813,4.125813,1477,10.6364
92,29,23,4.355423,4.355423,1438,10.6697
93,23,18,4.246156,4.246156,1281,10.1572
94,18,12,4.352665,4.352665,1443,10.5919
95,12,35,4.107235,4.107235,1432,10.6949
96,35,8,4.180829,4.180829,1459,10.6257
97,8,52,4.134829,4.134829,1205,9.1961
98,52,22,4.271916,4.271916,1461,10.5883
99,22,35,4.199472,4.199472,1439,10.6460
100,35,0,4.273514,4.273514,1446,10.6022
101,0,21,4.087292,4.087292,1220,9.5523
102,21,9,4.208459,4.208459,1447,10.5889
103,9,15,3.960792,3.960792,1467,10.5833
104,15,49,4.120228,4.120228,1469,10.7095
105,49,50,4.145847,4.145847,889,7.4338
106,50,53,4.129357,4.129357,1236,9.7391
107,53,11,4.080952,4.080952,1466,10.5836
108,11,42,4.020760,4.020760,1442,10.5907
109,42,54,4.144013,4.144013,1419,10.5634
110,54,25,3.854825,3.854825,1385,10.4215
111,25,36,3.910870,3.910870,1448,10.6846
112,36,34,3.935993,3.935993,1464,10.5906
113,34,40,4.147312,4.147312,1453,10.6162
114,40,25,4.147892,4.147892,1469,10.6200
115,25,36,3.855249,3.855249,1450,10.6195
116,36,34,3.888265,3.888265,1463,10.6761
117,34,35,4.163716,4.163716,1457,10.6246
118,35,8,4.134123,4.134123,1440,10.6108
119,8,41,4.236182,4.236182,1475,10.6193
120,41,6,4.088965,4.088965,1358,10.4233
121,6,22,4.008400,4.008400,919,8.9047
122,22,35,4.150608,4.150608,1393,10.5666
123,35,53,4.056346,4.056346,1469,10.7164
124,53,11,4.039523,4.039523,1465,10.6970
125,11,45,4.188155,4.188155,1458,10.6231
126,45,30,4.113303,4.113303,1457,10.6256
127,30,46,4.299799,4.299799,1464,10.6389
128,46,1,4.012332,4.012332,1448,10.6370
129,1,47,4.289507,4.289507,1473,10.6761
130,47,56,4.233252,4.233252,1467,10.6911
131,56,1,4.078435,4.078435,1464,10.6916
132,1,19,4.261652,4.261652,1448,10.6202
133,19,24,4.109706,4.109706,1467,10.6484
134,24,54,4.134483,4.134483,1453,10.6125
135,54,25,3.814698,3.814698,1462,10.5864
136,25,29,4.140472,4.140472,1498,10.5766
137,29,23,4.314478,4.314478,1447,10.6565
138,23,29,4.273442,4.273442,1413,10.4899
139,29,11,4.170526,4.170526,1450,10.6406
140,11,42,3.987066,3.987066,1435,10.6040
141,42,54,4.096389,4.096389,1466,10.7035
142,54,25,3.777059,3.777059,1442,10.6168
143,25,36,3.804138,3.804138,1453,10.6710
144,36,34,3.840164,3.840164,1452,10.5501
145,34,40,4.091607,4.091607,1455,10.7840
146,40,57,4.289500,4.289500,1435,10.5878
147,57,59,4.211804,4.211804,864,8.5835
148,59,10,4.151655,4.151655,922,8.3387
149,10,11,4.078007,4.078007,1458,10.6149
150,11,42,3.948837,3.948837,1446,10.6470
151,42,54,4.046240,4.046240,1469,10.5993
152,54,0,4.191917,4.191917,1474,10.6253
153,0,60,4.050872,4.050872,1449,10.6485
154,60,36,4.141840,4.141840,1451,10.7374
155,36,34,3.790307,3.790307,1495,10.6523
156,34,40,4.033980,4.033980,1457,10.6270
157,40,21,4.114864,4.114864,1442,10.6278
158,21,47,4.195106,4.195106,1491,10.6509
159,47,56,4.182288,4.182288,1388,10.3946
160,56,6,4.093667,4.093667,1450,10.6943
161,6,56,4.077323,4.077323,1283,10.2051
162,56,34,4.150925,4.150925,1455,10.6203
163,34,35,4.112332,4.112332,1463,10.6164
164,35,53,4.005559,4.005559,1448,10.6289
165,53,17,4.185497,4.185497,1459,10.6223
166,17,7,4.100551,4.100551,1192,9.7330
167,7,22,4.031511,4.031511,1448,10.5780
168,22,35,4.102171,4.102171,1468,10.6803
169,35,53,3.954838,3.954838,1436,10.6163
170,53,11,3.998844,3.998844,1470,10.6495
171,11,45,4.148401,4.148401,1454,10.6580
172,45,63,4.362175,4.362175,1481,10.6442
173,63,18,4.064041,4.064041,1159,9.6454
174,18,38,4.226319,4.226319,1468,10.5765
175,38,2,4.124459,4.124459,1432,10.5506
176,2,54,4.166636,4.166636,1447,10.6464
177,54,25,3.737531,3.737531,1460,10.5910
178,25,36,3.750425,3.750425,1447,10.5860
179,36,34,3.740477,3.740477,1498,10.5737
180,34,40,3.973794,3.973794,1442,10.5193
181,40,25,4.106316,4.106316,1464,10.6133
182,25,29,4.100873,4.100873,1462,10.5881
183,29,23,4.222761,4.222761,1474,10.6440
184,23,29,4.179668,4.179668,1417,10.5577
185,29,23,4.123571,4.123571,1449,10.5981
186,23,29,4.080711,4.080711,1456,10.8848
187,29,48,4.146655,4.146655,1451,10.5697
