scheme,age,snr_mean,snr_stderr
exp/tau=100,550,-1.101021e-2,5.792927e-2
exp/tau=100,569,9.783264e-2,5.958211e-2
exp/tau=100,589,8.345543e-2,6.312051e-2
exp/tau=100,610,1.107904e-1,6.052238e-2
exp/tau=100,631,-7.430002e-2,6.371600e-2
exp/tau=100,653,-1.128322e-1,6.601908e-2
exp/tau=100,676,-1.717757e-1,6.649343e-2
exp/tau=100,700,-9.558708e-2,6.034497e-2
exp/tau=100,724,1.453371e-2,6.041162e-2
exp/tau=100,750,3.309156e-2,6.366772e-2
exp/tau=100,776,-5.762636e-2,6.430325e-2
exp/tau=100,803,8.770771e-2,6.321936e-2
exp/tau=100,831,6.993991e-2,6.202709e-2
exp/tau=100,861,1.079212e-1,5.883457e-2
exp/tau=100,891,5.430976e-2,6.337017e-2
exp/tau=100,922,6.840537e-2,6.549305e-2
exp/tau=100,954,7.135226e-2,6.232573e-2
exp/tau=100,988,-1.777688e-2,6.676649e-2
exp/tau=100,1023,-1.840437e-2,5.873257e-2
exp/tau=100,1058,1.610110e-2,5.666528e-2
exp/tau=100,1096,-4.163558e-2,6.164373e-2
exp/tau=100,1134,-2.224558e-2,5.638901e-2
exp/tau=100,1174,-1.745396e-2,6.288716e-2
exp/tau=100,1215,-5.184752e-2,6.470611e-2
exp/tau=100,1258,-1.178613e-2,6.174703e-2
exp/tau=100,1302,4.317570e-3,6.095232e-2
exp/tau=100,1347,2.345783e-2,6.733220e-2
exp/tau=100,1395,-1.268083e-2,6.674183e-2
exp/tau=100,1444,-3.643985e-2,6.300495e-2
exp/tau=100,1494,-2.616306e-2,6.147286e-2
exp/tau=100,1547,-3.330810e-2,6.518124e-2
exp/tau=100,1601,1.448178e-1,6.805669e-2
exp/tau=100,1657,5.907491e-2,6.021008e-2
exp/tau=100,1715,7.575797e-2,5.954590e-2
exp/tau=100,1775,1.394171e-3,6.282062e-2
exp/tau=100,1838,1.035840e-1,6.523957e-2
exp/tau=100,1902,6.329938e-2,6.063386e-2
exp/tau=100,1969,1.300941e-1,6.324508e-2
exp/tau=100,2038,2.038796e-1,6.022478e-2
exp/tau=100,2109,-8.737562e-3,6.202135e-2
exp/tau=100,2183,-4.258635e-2,6.239335e-2
exp/tau=100,2260,-1.808273e-1,6.619209e-2
exp/tau=100,2339,-3.528883e-3,6.158157e-2
exp/tau=100,2421,1.579786e-1,6.606651e-2
exp/tau=100,2506,1.226991e-2,6.135767e-2
exp/tau=100,2594,-7.725837e-2,5.950308e-2
exp/tau=100,2685,1.374771e-1,6.257366e-2
exp/tau=100,2779,-2.857251e-2,5.885007e-2
exp/tau=100,2877,1.997283e-2,6.539720e-2
exp/tau=100,2978,3.849032e-2,6.474324e-2
exp/tau=100,3082,-2.762759e-2,6.410223e-2
exp/tau=100,3190,6.377557e-2,5.838520e-2
exp/tau=100,3302,2.841261e-2,6.186397e-2
exp/tau=100,3418,-1.164839e-1,6.322460e-2
exp/tau=100,3538,-1.450561e-1,6.454813e-2
exp/tau=100,3662,1.568493e-2,6.357943e-2
exp/tau=100,3791,-6.647830e-2,6.437072e-2
exp/tau=100,3924,-3.561208e-2,5.740930e-2
exp/tau=100,4061,-9.123245e-2,6.335702e-2
exp/tau=100,4204,-7.155594e-2,6.495566e-2
exp/tau=100,4351,-8.120724e-2,6.405740e-2
exp/tau=100,4504,5.441942e-2,6.910950e-2
exp/tau=100,4662,-2.665603e-3,6.329338e-2
exp/tau=100,4825,2.274600e-2,6.131874e-2
exp/tau=100,4994,5.746352e-2,6.215066e-2
exp/tau=100,5170,8.364855e-2,6.163647e-2
exp/tau=100,5351,-2.384896e-2,6.242866e-2
exp/tau=100,5539,-1.730520e-2,6.411899e-2
exp/tau=100,5733,9.858680e-2,6.220009e-2
exp/tau=100,5934,2.159524e-2,6.838527e-2
exp/tau=100,6142,-2.491803e-2,6.111782e-2
exp/tau=100,6358,4.222468e-2,6.909852e-2
exp/tau=100,6581,-1.337239e-2,6.347673e-2
exp/tau=100,6812,2.386595e-2,6.545855e-2
exp/tau=100,7051,1.017696e-1,6.182280e-2
exp/tau=100,7298,-6.500413e-2,6.548847e-2
exp/tau=100,7554,-1.119542e-1,6.309079e-2
exp/tau=100,7819,2.777704e-2,6.612148e-2
exp/tau=100,8093,3.295826e-2,6.466708e-2
exp/tau=100,8377,-1.148659e-2,6.507477e-2
exp/tau=100,8671,-2.886740e-2,6.526081e-2
exp/tau=100,8975,1.122321e-1,6.052034e-2
exp/tau=100,9290,2.092203e-2,6.786476e-2
exp/tau=100,9616,-3.168779e-2,6.240090e-2
exp/tau=100,9953,-3.069134e-2,6.120209e-2
exp/tau=100,10302,-2.223468e-2,6.601933e-2
exp/tau=100,10664,-8.762259e-3,7.101011e-2
exp/tau=100,11038,-3.423929e-2,6.249174e-2
exp/tau=100,11425,-4.046139e-2,5.968267e-2
exp/tau=100,11826,7.532902e-2,6.158026e-2
exp/tau=100,12241,-1.007149e-1,6.635064e-2
exp/tau=100,12670,-4.820853e-2,6.471999e-2
exp/tau=100,13115,3.952587e-2,5.669014e-2
exp/tau=100,13575,-1.615446e-2,6.492302e-2
exp/tau=100,14051,-4.876237e-2,6.216543e-2
exp/tau=100,14544,7.018679e-2,6.196584e-2
exp/tau=100,15054,-1.447495e-1,6.724220e-2
exp/tau=100,15582,-8.870222e-2,5.928039e-2
exp/tau=100,16129,-1.409430e-1,6.085694e-2
exp/tau=100,16694,3.371452e-2,6.190430e-2
exp/tau=100,17280,6.183141e-2,6.053356e-2
exp/tau=100,17886,-1.018728e-4,6.092074e-2
exp/tau=100,18514,-2.834157e-2,6.367673e-2
exp/tau=100,19163,-5.232288e-2,5.769237e-2
exp/tau=100,19835,1.018782e-2,6.216011e-2
exp/tau=100,20531,-6.294181e-2,5.988296e-2
exp/tau=100,21251,-2.250623e-2,6.450698e-2
exp/tau=100,21997,-8.827811e-3,6.892625e-2
exp/tau=100,22768,4.116195e-2,6.267802e-2
exp/tau=100,23567,-1.692706e-1,6.042517e-2
exp/tau=100,24394,2.859801e-2,6.744319e-2
exp/tau=100,25250,3.386008e-2,6.426583e-2
exp/tau=100,26135,-5.835663e-4,6.541848e-2
exp/tau=100,27052,8.347070e-2,6.918339e-2
exp/tau=100,28001,7.174991e-2,5.773182e-2
exp/tau=100,28983,4.889954e-2,6.387406e-2
exp/tau=100,30000,1.784792e-2,6.066169e-2
exp/tau=300,1,6.109014e0,3.130261e-2
exp/tau=300,2,6.052693e0,3.168065e-2
exp/tau=300,3,5.973501e0,3.251661e-2
exp/tau=300,4,5.867810e0,3.164800e-2
exp/tau=300,5,5.799131e0,3.326440e-2
exp/tau=300,6,5.715108e0,3.363122e-2
exp/tau=300,7,5.621102e0,3.296516e-2
exp/tau=300,8,5.562040e0,3.361033e-2
exp/tau=300,9,5.504248e0,3.398527e-2
exp/tau=300,10,5.425581e0,3.480873e-2
exp/tau=300,11,5.360688e0,3.581630e-2
exp/tau=300,12,5.289492e0,3.595971e-2
exp/tau=300,13,5.195816e0,3.775268e-2
exp/tau=300,14,5.128962e0,3.985630e-2
exp/tau=300,15,5.050164e0,4.078197e-2
exp/tau=300,16,4.990023e0,4.292128e-2
exp/tau=300,17,4.912224e0,4.449444e-2
exp/tau=300,18,4.855980e0,4.522648e-2
exp/tau=300,19,4.781077e0,4.576867e-2
exp/tau=300,20,4.733003e0,4.719713e-2
exp/tau=300,21,4.682349e0,4.697917e-2
exp/tau=300,22,4.615897e0,4.723818e-2
exp/tau=300,23,4.530981e0,4.759888e-2
exp/tau=300,24,4.462965e0,4.781155e-2
exp/tau=300,25,4.372359e0,4.852922e-2
exp/tau=300,26,4.320116e0,4.900311e-2
exp/tau=300,27,4.270189e0,4.963019e-2
exp/tau=300,28,4.218265e0,4.976768e-2
exp/tau=300,29,4.162998e0,5.036578e-2
exp/tau=300,30,4.126025e0,4.950490e-2
exp/tau=300,31,4.082140e0,4.875614e-2
exp/tau=300,33,3.977920e0,4.937523e-2
exp/tau=300,34,3.924718e0,4.947332e-2
exp/tau=300,35,3.870105e0,5.012925e-2
exp/tau=300,36,3.812938e0,5.061549e-2
exp/tau=300,37,3.742941e0,5.233394e-2
exp/tau=300,39,3.633296e0,5.285469e-2
exp/tau=300,40,3.558416e0,5.351664e-2
exp/tau=300,41,3.510302e0,5.334625e-2
exp/tau=300,43,3.394352e0,5.406181e-2
exp/tau=300,44,3.314868e0,5.390110e-2
exp/tau=300,46,3.209485e0,5.624991e-2
exp/tau=300,48,3.123357e0,5.592389e-2
exp/tau=300,49,3.079739e0,5.466643e-2
exp/tau=300,51,2.963018e0,5.334693e-2
exp/tau=300,53,2.870352e0,5.318315e-2
exp/tau=300,55,2.777478e0,5.333835e-2
exp/tau=300,56,2.721943e0,5.345687e-2
exp/tau=300,58,2.656412e0,5.239232e-2
exp/tau=300,61,2.556451e0,5.388897e-2
exp/tau=300,63,2.477551e0,5.428905e-2
exp/tau=300,65,2.418325e0,5.646821e-2
exp/tau=300,67,2.330290e0,5.595114e-2
exp/tau=300,69,2.244757e0,5.648826e-2
exp/tau=300,72,2.158457e0,5.796949e-2
exp/tau=300,74,2.090482e0,5.894368e-2
exp/tau=300,77,1.991323e0,6.034750e-2
exp/tau=300,80,1.920374e0,6.089421e-2
exp/tau=300,83,1.863873e0,6.130409e-2
exp/tau=300,85,1.839417e0,6.186930e-2
exp/tau=300,88,1.750732e0,6.192508e-2
exp/tau=300,92,1.610815e0,6.355935e-2
exp/tau=300,95,1.529018e0,6.262790e-2
exp/tau=300,98,1.444094e0,6.154490e-2
exp/tau=300,102,1.353300e0,6.230947e-2
exp/tau=300,105,1.274337e0,6.163313e-2
exp/tau=300,109,1.209623e0,6.073809e-2
exp/tau=300,113,1.119310e0,6.129379e-2
exp/tau=300,117,1.051142e0,6.379800e-2
exp/tau=300,121,1.000295e0,6.467488e-2
exp/tau=300,125,8.836289e-1,6.461648e-2
exp/tau=300,129,8.251736e-1,6.564342e-2
exp/tau=300,134,7.462413e-1,6.380288e-2
exp/tau=300,138,6.809081e-1,6.363622e-2
exp/tau=300,143,6.359426e-1,6.538768e-2
exp/tau=300,148,5.680058e-1,6.702560e-2
exp/tau=300,154,4.524604e-1,6.312314e-2
exp/tau=300,159,3.677878e-1,6.571041e-2
exp/tau=300,164,3.314971e-1,6.631563e-2
exp/tau=300,170,2.830170e-1,6.855109e-2
exp/tau=300,176,2.853253e-1,6.747769e-2
exp/tau=300,182,2.506065e-1,6.412747e-2
exp/tau=300,189,1.802844e-1,6.385838e-2
exp/tau=300,195,9.104054e-2,6.299769e-2
exp/tau=300,202,1.469079e-1,6.316402e-2
exp/tau=300,209,1.401728e-1,5.859860e-2
exp/tau=300,217,1.025817e-1,6.112549e-2
exp/tau=300,224,4.619507e-2,5.906487e-2
exp/tau=300,232,7.624433e-2,5.784208e-2
exp/tau=300,240,1.019386e-1,6.030289e-2
exp/tau=300,249,1.570978e-1,6.385395e-2
exp/tau=300,257,1.615443e-1,6.584308e-2
exp/tau=300,267,1.632249e-1,6.440886e-2
exp/tau=300,276,1.270497e-1,6.313279e-2
exp/tau=300,286,8.725153e-2,6.407331e-2
exp/tau=300,296,6.237678e-2,6.417385e-2
exp/tau=300,306,9.765573e-3,6.320072e-2
exp/tau=300,317,1.054400e-2,6.166909e-2
exp/tau=300,328,-3.318898e-2,6.331299e-2
exp/tau=300,339,-7.467423e-2,6.474833e-2
exp/tau=300,351,-6.751704e-2,6.495849e-2
exp/tau=300,363,-1.007706e-1,6.366393e-2
exp/tau=300,376,-4.675023e-2,6.375512e-2
exp/tau=300,389,-3.722685e-2,6.106026e-2
exp/tau=300,403,2.771451e-2,6.355822e-2
exp/tau=300,417,3.808709e-2,6.445784e-2
exp/tau=300,432,6.094467e-2,6.377792e-2
exp/tau=300,447,1.092311e-2,6.539731e-2
exp/tau=300,463,1.115951e-1,6.573791e-2
exp/tau=300,479,8.127493e-2,6.505920e-2
exp/tau=300,496,9.398975e-2,6.567925e-2
exp/tau=300,513,8.971475e-2,6.338053e-2
exp/tau=300,531,7.553432e-2,6.179623e-2
exp/tau=300,550,3.080481e-2,5.776386e-2
exp/tau=300,569,1.153302e-1,5.919063e-2
exp/tau=300,589,9.409177e-2,6.213303e-2
exp/tau=300,610,1.186246e-1,6.173003e-2
exp/tau=300,631,-4.373684e-2,6.430960e-2
exp/tau=300,653,-9.187508e-2,6.560160e-2
exp/tau=300,676,-1.488708e-1,6.674378e-2
exp/tau=300,700,-1.097980e-1,6.058730e-2
exp/tau=300,724,8.429397e-3,5.981013e-2
exp/tau=300,750,2.076215e-2,6.307321e-2
exp/tau=300,776,-4.718466e-2,6.342189e-2
exp/tau=300,803,6.008767e-2,6.094875e-2
exp/tau=300,831,5.744731e-2,6.222266e-2
exp/tau=300,861,1.137791e-1,5.902007e-2
exp/tau=300,891,7.755017e-2,6.348007e-2
exp/tau=300,922,7.828743e-2,6.580304e-2
exp/tau=300,954,7.108558e-2,6.432652e-2
exp/tau=300,988,-1.089121e-2,6.664920e-2
exp/tau=300,1023,-3.443579e-2,5.959256e-2
exp/tau=300,1058,6.666908e-3,5.733672e-2
exp/tau=300,1096,-3.223260e-2,6.087809e-2
exp/tau=300,1134,-1.219945e-2,5.784426e-2
exp/tau=300,1174,-1.463393e-2,6.147780e-2
exp/tau=300,1215,-4.516190e-2,6.453992e-2
exp/tau=300,1258,-2.337918e-2,6.208043e-2
exp/tau=300,1302,7.006371e-3,6.057416e-2
exp/tau=300,1347,2.552523e-2,6.576863e-2
exp/tau=300,1395,-4.250063e-3,6.499696e-2
exp/tau=300,1444,-5.654599e-2,6.235666e-2
exp/tau=300,1494,-3.855727e-2,6.147923e-2
exp/tau=300,1547,-2.271809e-2,6.419821e-2
exp/tau=300,1601,1.399066e-1,6.775924e-2
exp/tau=300,1657,6.494804e-2,6.137624e-2
exp/tau=300,1715,6.868941e-2,6.075931e-2
exp/tau=300,1775,1.583759e-4,6.362554e-2
exp/tau=300,1838,1.090899e-1,6.615823e-2
exp/tau=300,1902,8.575841e-2,6.092158e-2
exp/tau=300,1969,1.364905e-1,6.294840e-2
exp/tau=300,2038,2.184918e-1,6.008624e-2
exp/tau=300,2109,1.776246e-3,6.280487e-2
exp/tau=300,2183,-4.449223e-3,6.283411e-2
exp/tau=300,2260,-1.498257e-1,6.647387e-2
exp/tau=300,2339,-2.120109e-2,6.224781e-2
exp/tau=300,2421,1.575067e-1,6.590622e-2
exp/tau=300,2506,1.788586e-2,6.176949e-2
exp/tau=300,2594,-8.752166e-2,6.043304e-2
exp/tau=300,2685,1.206086e-1,6.215698e-2
exp/tau=300,2779,-1.764843e-2,5.845112e-2
exp/tau=300,2877,2.090031e-2,6.508707e-2
exp/tau=300,2978,4.678152e-2,6.474918e-2
exp/tau=300,3082,-1.700966e-2,6.498039e-2
exp/tau=300,3190,6.309089e-2,5.869631e-2
exp/tau=300,3302,1.563039e-2,6.268659e-2
exp/tau=300,3418,-1.162990e-1,6.231851e-2
exp/tau=300,3538,-1.575780e-1,6.450333e-2
exp/tau=300,3662,-2.350237e-2,6.371656e-2
exp/tau=300,3791,-5.545156e-2,6.375186e-2
exp/tau=300,3924,-3.532943e-2,5.903917e-2
exp/tau=300,4061,-8.195394e-2,6.235779e-2
exp/tau=300,4204,-7.798167e-2,6.440527e-2
exp/tau=300,4351,-6.639970e-2,6.294037e-2
exp/tau=300,4504,6.157322e-2,6.881160e-2
exp/tau=300,4662,-1.838693e-2,6.188216e-2
exp/tau=300,4825,4.934015e-2,6.208007e-2
exp/tau=300,4994,6.104652e-2,6.168203e-2
exp/tau=300,5170,1.074426e-1,6.046272e-2
exp/tau=300,5351,-1.921054e-2,6.095299e-2
exp/tau=300,5539,-2.304008e-2,6.127003e-2
exp/tau=300,5733,1.005424e-1,6.311604e-2
exp/tau=300,5934,4.650443e-2,6.823787e-2
exp/tau=300,6142,-1.155550e-2,6.173217e-2
exp/tau=300,6358,3.662677e-2,7.049964e-2
exp/tau=300,6581,-9.355204e-5,6.300848e-2
exp/tau=300,6812,9.187546e-3,6.502508e-2
exp/tau=300,7051,9.658401e-2,6.362950e-2
exp/tau=300,7298,-7.140398e-2,6.620228e-2
exp/tau=300,7554,-9.815557e-2,6.293434e-2
exp/tau=300,7819,3.087281e-2,6.529992e-2
exp/tau=300,8093,2.388529e-2,6.348698e-2
exp/tau=300,8377,5.529779e-3,6.567762e-2
exp/tau=300,8671,-3.378589e-2,6.601425e-2
exp/tau=300,8975,7.365502e-2,5.979700e-2
exp/tau=300,9290,2.635887e-2,6.815365e-2
exp/tau=300,9616,-2.160057e-2,6.157100e-2
exp/tau=300,9953,-3.689780e-2,6.003408e-2
exp/tau=300,10302,-2.913827e-2,6.611498e-2
exp/tau=300,10664,-2.313236e-2,7.110904e-2
exp/tau=300,11038,-6.325125e-2,6.332603e-2
exp/tau=300,11425,-3.517373e-2,6.002543e-2
exp/tau=300,11826,4.749588e-2,6.310842e-2
exp/tau=300,12241,-7.398700e-2,6.680379e-2
exp/tau=300,12670,-4.186291e-2,6.620159e-2
exp/tau=300,13115,3.482747e-2,5.597825e-2
exp/tau=300,13575,1.532754e-2,6.545435e-2
exp/tau=300,14051,-3.563975e-2,6.176068e-2
exp/tau=300,14544,6.138712e-2,6.401134e-2
exp/tau=300,15054,-1.373487e-1,6.743871e-2
exp/tau=300,15582,-7.303307e-2,5.928783e-2
exp/tau=300,16129,-1.529362e-1,6.046747e-2
exp/tau=300,16694,3.569934e-2,6.249706e-2
exp/tau=300,17280,5.256709e-2,5.961387e-2
exp/tau=300,17886,-1.513486e-2,6.111190e-2
exp/tau=300,18514,-2.424442e-2,6.321412e-2
exp/tau=300,19163,-5.469558e-2,5.767459e-2
exp/tau=300,19835,-1.779594e-2,6.305521e-2
exp/tau=300,20531,-7.390467e-2,6.057628e-2
exp/tau=300,21251,-6.396466e-3,6.420818e-2
exp/tau=300,21997,-5.489044e-3,6.844414e-2
exp/tau=300,22768,3.424729e-2,6.329521e-2
exp/tau=300,23567,-1.780798e-1,6.043691e-2
exp/tau=300,24394,4.504273e-2,6.641109e-2
exp/tau=300,25250,1.363833e-2,6.421487e-2
exp/tau=300,26135,1.824959e-2,6.422398e-2
exp/tau=300,27052,8.961938e-2,6.797969e-2
exp/tau=300,28001,5.278957e-2,5.723833e-2
exp/tau=300,28983,4.825587e-2,6.315790e-2
exp/tau=300,30000,4.074797e-2,6.033766e-2
exp/tau=1000,1,5.800944e0,3.044470e-2
exp/tau=1000,2,5.750258e0,3.083319e-2
exp/tau=1000,3,5.678504e0,3.167831e-2
exp/tau=1000,4,5.581357e0,3.100202e-2
exp/tau=1000,5,5.518597e0,3.264063e-2
exp/tau=1000,6,5.441555e0,3.295711e-2
exp/tau=1000,7,5.354557e0,3.244391e-2
exp/tau=1000,8,5.300026e0,3.314213e-2
exp/tau=1000,9,5.248544e0,3.357901e-2
exp/tau=1000,10,5.177026e0,3.435397e-2
exp/tau=1000,11,5.119380e0,3.531720e-2
exp/tau=1000,12,5.054619e0,3.546091e-2
exp/tau=1000,13,4.968843e0,3.717379e-2
exp/tau=1000,14,4.908238e0,3.922894e-2
exp/tau=1000,15,4.835626e0,4.027210e-2
exp/tau=1000,16,4.781796e0,4.244501e-2
exp/tau=1000,17,4.711787e0,4.391815e-2
exp/tau=1000,18,4.662491e0,4.475886e-2
exp/tau=1000,19,4.594575e0,4.525273e-2
exp/tau=1000,20,4.551697e0,4.634412e-2
exp/tau=1000,21,4.506688e0,4.618720e-2
exp/tau=1000,22,4.446326e0,4.647893e-2
exp/tau=1000,23,4.368606e0,4.665622e-2
exp/tau=1000,24,4.308534e0,4.679542e-2
exp/tau=1000,25,4.225876e0,4.746729e-2
exp/tau=1000,26,4.178983e0,4.788382e-2
exp/tau=1000,27,4.133741e0,4.851305e-2
exp/tau=1000,28,4.086591e0,4.871756e-2
exp/tau=1000,29,4.038271e0,4.931940e-2
exp/tau=1000,30,4.006364e0,4.863050e-2
exp/tau=1000,31,3.966685e0,4.787780e-2
exp/tau=1000,33,3.871957e0,4.851232e-2
exp/tau=1000,34,3.825220e0,4.861882e-2
exp/tau=1000,35,3.776606e0,4.915017e-2
exp/tau=1000,36,3.726032e0,4.961818e-2
exp/tau=1000,37,3.661748e0,5.124635e-2
exp/tau=1000,39,3.565191e0,5.168886e-2
exp/tau=1000,40,3.497933e0,5.222648e-2
exp/tau=1000,41,3.454403e0,5.207382e-2
exp/tau=1000,43,3.350841e0,5.283457e-2
exp/tau=1000,44,3.278797e0,5.240888e-2
exp/tau=1000,46,3.185178e0,5.468037e-2
exp/tau=1000,48,3.109285e0,5.444575e-2
exp/tau=1000,49,3.070704e0,5.331552e-2
exp/tau=1000,51,2.965588e0,5.200284e-2
exp/tau=1000,53,2.881355e0,5.195644e-2
exp/tau=1000,55,2.797731e0,5.239137e-2
exp/tau=1000,56,2.747058e0,5.226265e-2
exp/tau=1000,58,2.689914e0,5.124133e-2
exp/tau=1000,61,2.600257e0,5.308543e-2
exp/tau=1000,63,2.527402e0,5.344543e-2
exp/tau=1000,65,2.477673e0,5.542988e-2
exp/tau=1000,67,2.397682e0,5.496653e-2
exp/tau=1000,69,2.322907e0,5.555599e-2
exp/tau=1000,72,2.245073e0,5.694261e-2
exp/tau=1000,74,2.181505e0,5.791680e-2
exp/tau=1000,77,2.091693e0,5.898589e-2
exp/tau=1000,80,2.025702e0,5.956118e-2
exp/tau=1000,83,1.972516e0,5.996427e-2
exp/tau=1000,85,1.949924e0,6.023363e-2
exp/tau=1000,88,1.865730e0,6.047935e-2
exp/tau=1000,92,1.740061e0,6.228636e-2
exp/tau=1000,95,1.661382e0,6.169109e-2
exp/tau=1000,98,1.580617e0,6.059373e-2
exp/tau=1000,102,1.490228e0,6.142538e-2
exp/tau=1000,105,1.414980e0,6.067720e-2
exp/tau=1000,109,1.350750e0,5.968132e-2
exp/tau=1000,113,1.266600e0,6.013871e-2
exp/tau=1000,117,1.194472e0,6.240604e-2
exp/tau=1000,121,1.140927e0,6.345163e-2
exp/tau=1000,125,1.026110e0,6.328153e-2
exp/tau=1000,129,9.660235e-1,6.457611e-2
exp/tau=1000,134,8.862762e-1,6.290754e-2
exp/tau=1000,138,8.181208e-1,6.287898e-2
exp/tau=1000,143,7.684325e-1,6.417044e-2
exp/tau=1000,148,6.988825e-1,6.601772e-2
exp/tau=1000,154,5.848668e-1,6.270475e-2
exp/tau=1000,159,5.015926e-1,6.496401e-2
exp/tau=1000,164,4.588186e-1,6.524948e-2
exp/tau=1000,170,4.041602e-1,6.721651e-2
exp/tau=1000,176,3.944372e-1,6.638564e-2
exp/tau=1000,182,3.476716e-1,6.405789e-2
exp/tau=1000,189,2.801671e-1,6.392305e-2
exp/tau=1000,195,1.880605e-1,6.306695e-2
exp/tau=1000,202,2.314745e-1,6.348393e-2
exp/tau=1000,209,2.173176e-1,5.880233e-2
exp/tau=1000,217,1.771071e-1,6.105279e-2
exp/tau=1000,224,1.153379e-1,5.937651e-2
exp/tau=1000,232,1.342089e-1,5.794210e-2
exp/tau=1000,240,1.526759e-1,6.031708e-2
exp/tau=1000,249,1.989611e-1,6.355034e-2
exp/tau=1000,257,1.982707e-1,6.546600e-2
exp/tau=1000,267,1.955891e-1,6.460398e-2
exp/tau=1000,276,1.567420e-1,6.289428e-2
exp/tau=1000,286,1.166744e-1,6.336738e-2
exp/tau=1000,296,9.328898e-2,6.414626e-2
exp/tau=1000,306,4.554128e-2,6.353586e-2
exp/tau=1000,317,3.540555e-2,6.122345e-2
exp/tau=1000,328,-9.607132e-3,6.249199e-2
exp/tau=1000,339,-5.696320e-2,6.393402e-2
exp/tau=1000,351,-5.339261e-2,6.463287e-2
exp/tau=1000,363,-9.215502e-2,6.393445e-2
exp/tau=1000,376,-3.954470e-2,6.422952e-2
exp/tau=1000,389,-3.541355e-2,6.082924e-2
exp/tau=1000,403,2.601874e-2,6.337205e-2
exp/tau=1000,417,3.951359e-2,6.389305e-2
exp/tau=1000,432,5.963782e-2,6.361391e-2
exp/tau=1000,447,1.251737e-2,6.551410e-2
exp/tau=1000,463,1.053883e-1,6.568014e-2
exp/tau=1000,479,7.928349e-2,6.512805e-2
exp/tau=1000,496,9.423206e-2,6.527942e-2
exp/tau=1000,513,9.542422e-2,6.328381e-2
exp/tau=1000,531,9.094633e-2,6.181065e-2
exp/tau=1000,550,5.123201e-2,5.770241e-2
exp/tau=1000,569,1.253089e-1,5.902998e-2
exp/tau=1000,589,1.004905e-1,6.156143e-2
exp/tau=1000,610,1.254155e-1,6.220655e-2
exp/tau=1000,631,-2.517943e-2,6.443683e-2
exp/tau=1000,653,-7.596221e-2,6.537500e-2
exp/tau=1000,676,-1.310220e-1,6.653945e-2
exp/tau=1000,700,-1.093275e-1,6.068885e-2
exp/tau=1000,724,6.239532e-3,5.946964e-2
exp/tau=1000,750,1.545476e-2,6.297828e-2
exp/tau=1000,776,-4.482647e-2,6.316969e-2
exp/tau=1000,803,4.644725e-2,6.001109e-2
exp/tau=1000,831,4.953177e-2,6.238180e-2
exp/tau=1000,861,1.098209e-1,5.917441e-2
exp/tau=1000,891,8.576168e-2,6.361947e-2
exp/tau=1000,922,7.964812e-2,6.582605e-2
exp/tau=1000,954,7.096266e-2,6.514252e-2
exp/tau=1000,988,-8.324547e-3,6.678358e-2
exp/tau=1000,1023,-3.801476e-2,6.007799e-2
exp/tau=1000,1058,5.362880e-3,5.796264e-2
exp/tau=1000,1096,-2.607866e-2,6.075477e-2
exp/tau=1000,1134,-5.209288e-3,5.884148e-2
exp/tau=1000,1174,-1.216761e-2,6.089223e-2
exp/tau=1000,1215,-4.098943e-2,6.439942e-2
exp/tau=1000,1258,-3.306795e-2,6.197007e-2
exp/tau=1000,1302,4.473209e-3,6.067438e-2
exp/tau=1000,1347,2.564372e-2,6.536506e-2
exp/tau=1000,1395,2.046064e-3,6.410702e-2
exp/tau=1000,1444,-6.165713e-2,6.189314e-2
exp/tau=1000,1494,-4.528250e-2,6.155774e-2
exp/tau=1000,1547,-1.630282e-2,6.344187e-2
exp/tau=1000,1601,1.398720e-1,6.727024e-2
exp/tau=1000,1657,7.154785e-2,6.223739e-2
exp/tau=1000,1715,6.690761e-2,6.110547e-2
exp/tau=1000,1775,-4.425586e-5,6.375276e-2
exp/tau=1000,1838,1.103015e-1,6.641378e-2
exp/tau=1000,1902,9.509132e-2,6.101403e-2
exp/tau=1000,1969,1.411241e-1,6.275826e-2
exp/tau=1000,2038,2.263161e-1,6.017846e-2
exp/tau=1000,2109,7.824977e-3,6.286684e-2
exp/tau=1000,2183,1.610860e-2,6.317866e-2
exp/tau=1000,2260,-1.289878e-1,6.651570e-2
exp/tau=1000,2339,-2.905560e-2,6.238865e-2
exp/tau=1000,2421,1.530820e-1,6.592781e-2
exp/tau=1000,2506,1.611526e-2,6.187507e-2
exp/tau=1000,2594,-8.864930e-2,6.123030e-2
exp/tau=1000,2685,1.048131e-1,6.235124e-2
exp/tau=1000,2779,-1.382741e-2,5.865750e-2
exp/tau=1000,2877,2.287887e-2,6.521704e-2
exp/tau=1000,2978,5.293770e-2,6.445589e-2
exp/tau=1000,3082,-5.519110e-3,6.538400e-2
exp/tau=1000,3190,6.459821e-2,5.878391e-2
exp/tau=1000,3302,8.404106e-3,6.291427e-2
exp/tau=1000,3418,-1.148136e-1,6.199174e-2
exp/tau=1000,3538,-1.597296e-1,6.471775e-2
exp/tau=1000,3662,-4.465977e-2,6.362053e-2
exp/tau=1000,3791,-4.846422e-2,6.323264e-2
exp/tau=1000,3924,-3.454770e-2,5.968631e-2
exp/tau=1000,4061,-7.760950e-2,6.168585e-2
exp/tau=1000,4204,-8.206329e-2,6.403898e-2
exp/tau=1000,4351,-5.922233e-2,6.270899e-2
