position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.147457,4.166067,1458,7.6493
1,36,21,4.139936,4.102290,1338,7.1709
2,21,9,4.192360,4.235015,1417,7.5944
3,9,15,4.098382,4.072171,1458,7.6241
4,15,49,4.186385,4.201362,1403,7.4963
5,49,43,4.235252,4.241467,1431,7.5628
6,43,11,4.204482,4.186507,1345,7.1100
7,11,42,4.081557,4.133718,1466,7.6079
8,42,54,4.176966,4.237615,1421,7.5118
9,54,25,3.957456,3.970216,1427,7.5706
10,25,36,4.087575,4.118660,1423,7.5734
11,36,29,4.197500,4.230160,1398,7.4031
12,29,11,4.243567,4.252870,1410,7.5315
13,11,42,4.070420,4.097406,1309,7.2012
14,42,0,4.089029,4.080607,1355,7.2256
15,0,21,4.035567,4.114669,1171,6.4435
16,21,48,4.220405,4.220383,1191,6.4857
17,48,25,4.196627,4.218515,1331,7.1598
18,25,2,4.205856,4.165197,1437,7.5983
19,2,45,4.378151,4.363360,1434,7.5429
20,45,62,3.992079,3.986562,1464,7.6092
21,62,21,4.252693,4.238395,1363,7.2430
22,21,48,4.173009,4.187192,1407,7.4347
23,48,25,4.105788,4.175841,1429,7.5888
24,25,36,4.006319,4.069016,1427,7.5737
25,36,29,4.135093,4.184501,1318,7.2238
26,29,11,4.219588,4.213359,1377,7.2972
27,11,42,3.965999,4.063796,1419,7.4563
28,42,54,4.141273,4.191441,1405,7.4850
29,54,44,4.397923,4.399716,1455,7.5934
30,44,36,4.095642,4.077143,1445,7.5725
31,36,34,4.097796,4.022354,1439,7.5622
32,34,7,4.228425,4.321193,1429,7.5262
33,7,22,4.046316,4.070314,1426,7.5416
34,22,47,4.093206,4.201549,1331,7.0040
35,47,51,4.200144,4.241969,1426,7.4873
36,51,16,4.211792,4.175691,1444,7.5934
37,16,53,4.314640,4.294815,1416,7.4884
38,53,0,4.238676,4.199254,1340,7.1494
39,0,60,4.162608,4.129467,1445,7.5494
40,60,38,4.308821,4.335761,1256,6.8371
41,38,2,4.156487,4.186620,1312,7.0258
42,2,12,4.266883,4.267486,1400,7.4118
43,12,35,4.136989,4.155701,1376,7.3184
44,35,8,4.113576,4.227833,1451,7.5750
45,8,56,4.246607,4.228857,1329,7.1841
46,56,1,4.084009,4.117952,1455,7.5590
47,1,47,4.267976,4.324662,1414,7.5142
48,47,22,4.122288,4.174163,1450,7.5549
49,22,20,4.367376,4.357554,1339,7.2246
50,20,10,4.070939,4.009621,1413,7.5160
51,10,2,4.137677,4.106541,1465,7.6019
52,2,12,4.178963,4.237628,1429,7.5212
53,12,20,4.129736,4.101991,1402,7.4985
54,20,10,4.021891,3.976847,1262,6.8791
55,10,2,4.088789,4.071616,1414,7.5456
56,2,54,4.308813,4.255612,1446,7.5487
57,54,0,4.252097,4.251586,1424,7.5133
58,0,60,4.117049,4.093358,1345,7.1202
59,60,38,4.317240,4.303587,1264,6.9738
60,38,50,4.158353,4.136033,1393,7.4351
61,50,54,4.120362,4.169381,1447,7.5801
62,54,25,3.934601,3.936373,1437,7.5371
63,25,36,4.012269,4.030186,1408,7.5077
64,36,34,4.069123,3.987610,1361,7.3391
65,34,35,4.164179,4.207234,1325,7.1696
66,35,0,4.290092,4.313106,1455,7.6096
67,0,25,4.295764,4.307773,1423,7.4228
