position,token,target,loss_nats,passthrough_nats,visits,mean_hops
35118,44,35,4.613724,5.227675,601,3.7041
35119,35,8,2.787504,2.462475,689,4.0116
35120,8,41,2.367088,2.543147,679,3.9525
35121,41,6,3.684728,4.388925,622,3.9067
35122,6,32,2.414224,2.719298,590,3.6461
35123,32,9,2.072341,2.629409,641,3.8208
35124,9,44,3.786781,3.904709,678,4.0008
35125,44,35,4.332713,5.092505,699,4.0125
35126,35,53,4.474388,4.661209,652,3.9241
35127,53,17,2.580690,2.173844,636,3.8644
35128,17,7,3.313567,3.373190,644,3.8949
35129,7,22,3.702821,4.210537,568,3.5474
35130,22,35,4.677546,5.316380,616,3.7604
35131,35,8,2.637397,2.345737,672,4.0016
35132,8,41,2.264204,2.499273,693,4.0287
35133,41,6,3.385633,4.224876,645,3.9345
35134,6,32,2.147966,2.648815,617,3.7757
35135,32,9,2.002626,2.575994,654,3.8768
35136,9,15,2.847049,2.755865,670,3.9918
35137,15,49,2.940803,2.612884,692,4.0139
35138,49,50,4.270833,4.938078,654,3.8642
35139,50,53,3.991643,4.325379,532,3.4792
35140,53,17,2.671729,2.097032,652,3.8975
35141,17,7,3.076469,3.261131,655,3.9415
35142,7,31,3.193164,2.899066,554,3.5180
35143,31,54,3.465630,3.806491,590,3.6293
35144,54,25,2.236172,1.909705,593,3.6813
35145,25,36,2.486573,2.930098,703,4.0194
35146,36,29,2.702842,2.642298,686,3.9613
35147,29,23,1.854082,1.952374,651,3.9120
35148,23,29,1.734040,1.230842,629,3.7533
35149,29,11,2.365012,3.308501,654,3.8868
35150,11,42,2.179334,2.963870,655,3.8688
35151,42,54,3.208831,3.774908,692,4.0173
35152,54,25,2.249263,1.864580,618,3.8460
35153,25,2,4.103568,4.941575,681,3.9014
35154,2,12,2.908625,2.727219,613,3.7655
35155,12,20,3.620435,3.558354,625,3.8007
35156,20,10,2.019856,1.859449,642,3.8608
35157,10,11,6.745527,7.545705,616,3.7548
35158,11,42,1.968697,2.791511,658,3.9274
35159,42,0,4.018791,4.703857,689,3.9961
35160,0,25,2.517463,1.976250,669,3.9162
35161,25,29,3.001476,3.347810,676,3.8997
35162,29,23,1.958223,1.920528,644,3.8830
35163,23,18,3.505791,4.282363,617,3.7158
35164,18,12,4.139550,4.805831,573,3.6223
35165,12,35,2.445159,3.315747,650,3.9049
