scheme,age,snr_mean,snr_stderr
exp/tau=100,672,-1.769620e-1,6.620810e-1
exp/tau=100,690,-3.806808e-1,1.994926e-1
exp/tau=100,708,-4.634536e-2,5.540623e-1
exp/tau=100,727,4.555690e-1,6.342302e-1
exp/tau=100,746,3.605268e-1,6.669162e-1
exp/tau=100,765,-3.085731e-1,3.676626e-1
exp/tau=100,785,-5.291536e-1,4.764009e-1
exp/tau=100,806,4.299890e-3,4.963706e-1
exp/tau=100,827,5.503551e-1,5.135533e-1
exp/tau=100,848,5.914009e-1,4.414759e-1
exp/tau=100,871,4.005113e-1,4.913529e-1
exp/tau=100,893,7.484149e-1,3.936592e-1
exp/tau=100,917,8.869659e-1,5.325213e-1
exp/tau=100,941,1.504880e-1,6.781432e-1
exp/tau=100,965,-2.298221e-1,8.813945e-1
exp/tau=100,991,-3.320563e-1,8.880832e-2
exp/tau=100,1017,6.240191e-2,3.930225e-1
exp/tau=100,1043,5.979967e-1,2.132881e-1
exp/tau=100,1071,3.470108e-1,5.101456e-1
exp/tau=100,1099,8.796212e-1,4.582405e-1
exp/tau=100,1127,-2.744887e-1,8.475249e-1
exp/tau=100,1157,-6.795796e-1,4.655871e-1
exp/tau=100,1187,-5.174748e-1,4.746245e-1
exp/tau=100,1218,-4.538360e-1,2.775322e-1
exp/tau=100,1250,-2.558444e-1,6.632929e-1
exp/tau=100,1283,5.410470e-1,1.541924e-1
exp/tau=100,1316,6.044333e-1,7.409916e-1
exp/tau=100,1351,2.380822e-1,5.439932e-1
exp/tau=100,1386,8.628021e-1,2.224999e-1
exp/tau=100,1423,6.280943e-1,3.067043e-1
exp/tau=100,1460,-5.258515e-2,3.229536e-1
exp/tau=100,1498,-2.528483e-1,7.031634e-1
exp/tau=100,1537,-5.651715e-1,6.151591e-1
exp/tau=100,1577,-7.589901e-1,6.609301e-1
exp/tau=100,1619,-2.889394e-2,3.437526e-1
exp/tau=100,1661,1.935568e-1,1.823337e-1
exp/tau=100,1705,-3.762540e-2,8.199167e-1
exp/tau=100,1749,1.981124e-1,1.863289e-1
exp/tau=100,1795,1.160584e0,2.563216e-1
exp/tau=100,1842,6.090941e-1,3.079460e-1
exp/tau=100,1890,-4.350992e-1,4.097506e-1
exp/tau=100,1940,4.683659e-1,4.944588e-1
exp/tau=100,1990,-1.077008e-1,6.138035e-1
exp/tau=100,2042,5.124170e-2,4.936496e-1
exp/tau=100,2096,-5.753616e-1,5.121292e-1
exp/tau=100,2151,-1.184785e0,4.811511e-1
exp/tau=100,2207,-2.615069e-1,8.731110e-1
exp/tau=100,2265,2.813021e-1,6.356856e-1
exp/tau=100,2324,-1.006071e-1,4.695905e-1
exp/tau=100,2385,1.388359e0,5.089395e-1
exp/tau=100,2447,4.131567e-1,4.639468e-1
exp/tau=100,2511,2.182114e-1,4.272550e-1
exp/tau=100,2577,2.727497e-1,3.436214e-1
exp/tau=100,2645,2.883221e-1,5.143492e-1
exp/tau=100,2714,-1.029597e0,2.930947e-1
exp/tau=100,2785,5.119600e-1,6.358209e-1
exp/tau=100,2858,-1.031002e0,4.873782e-1
exp/tau=100,2933,5.820943e-1,2.616928e-1
exp/tau=100,3009,-1.388469e-1,3.390937e-1
exp/tau=100,3088,-1.841611e-1,5.257827e-1
exp/tau=100,3169,2.988421e-2,3.899999e-1
exp/tau=100,3252,-7.031631e-1,5.400506e-1
exp/tau=100,3337,6.757765e-1,4.131387e-1
exp/tau=100,3424,7.933669e-1,4.719020e-1
exp/tau=100,3514,4.946220e-1,3.477295e-1
exp/tau=100,3606,-1.074695e0,6.919432e-1
exp/tau=100,3700,4.137005e-1,4.594399e-1
exp/tau=100,3797,-5.627872e-1,1.911847e-1
exp/tau=100,3896,7.487429e-1,3.823523e-1
exp/tau=100,3998,-8.597389e-1,4.892030e-1
exp/tau=100,4103,-6.655648e-1,6.501724e-1
exp/tau=100,4211,-3.937777e-1,1.923980e-1
exp/tau=100,4321,1.766425e-1,3.511361e-1
exp/tau=100,4434,-2.797151e-1,6.025562e-1
exp/tau=100,4550,6.330465e-1,2.419862e-1
exp/tau=100,4669,-7.905439e-1,6.052014e-1
exp/tau=100,4791,1.012979e0,4.289377e-1
exp/tau=100,4917,2.419422e-1,4.119610e-1
exp/tau=100,5045,-5.855239e-1,4.744772e-1
exp/tau=100,5177,-3.579009e-1,2.403288e-1
exp/tau=100,5313,2.205349e-1,5.060742e-1
exp/tau=100,5452,2.563772e-1,1.770094e-1
exp/tau=100,5595,1.042583e-1,4.933496e-1
exp/tau=100,5741,-4.359381e-1,5.092289e-1
exp/tau=100,5891,-1.003195e-1,1.641194e-1
exp/tau=100,6045,1.977392e-1,2.641126e-1
exp/tau=100,6204,-5.015752e-1,5.416928e-1
exp/tau=100,6366,-1.280177e-1,2.855922e-1
exp/tau=100,6533,5.792861e-1,2.609740e-1
exp/tau=100,6704,2.714862e-1,5.355290e-1
exp/tau=100,6879,-2.900067e-1,2.746886e-1
exp/tau=100,7059,-7.459273e-1,6.439648e-1
exp/tau=100,7244,-4.572034e-1,5.805984e-1
exp/tau=100,7434,-4.882573e-1,1.932876e-1
exp/tau=100,7628,-1.474751e-1,3.140168e-1
exp/tau=100,7828,2.413089e-1,5.945140e-1
exp/tau=100,8033,6.897908e-1,6.106989e-1
exp/tau=100,8243,-5.103281e-3,3.667265e-1
exp/tau=100,8459,-5.675921e-1,6.529871e-1
exp/tau=100,8680,-4.191346e-1,7.466055e-1
exp/tau=100,8907,-2.475985e-1,5.745160e-1
exp/tau=100,9140,-5.691385e-1,4.083995e-1
exp/tau=100,9380,-1.056149e0,2.579289e-1
exp/tau=100,9625,4.266474e-1,1.205199e-1
exp/tau=100,9877,2.978298e-2,2.975229e-1
exp/tau=100,10136,-7.954450e-2,6.319250e-1
exp/tau=100,10401,2.755988e-1,2.033312e-1
exp/tau=100,10673,-3.304751e-1,5.255666e-1
exp/tau=100,10952,-3.988118e-1,1.793747e-1
exp/tau=100,11239,1.899514e-1,5.396666e-1
exp/tau=100,11533,-1.442165e-1,4.938517e-1
exp/tau=100,11835,-5.841912e-1,1.293192e-1
exp/tau=100,12145,8.913659e-1,6.412585e-1
exp/tau=100,12463,5.236967e-1,9.163685e-1
exp/tau=100,12789,6.509437e-1,1.655921e-1
exp/tau=100,13124,7.283459e-1,1.727011e-1
exp/tau=100,13467,-4.324189e-1,1.045040e-1
exp/tau=100,13820,4.017676e-1,7.109882e-1
exp/tau=100,14181,-1.815716e-1,2.784255e-1
exp/tau=100,14552,1.388253e0,3.124377e-1
exp/tau=100,14933,-3.166083e-1,1.959365e-1
exp/tau=100,15324,5.347249e-1,3.740772e-1
exp/tau=100,15725,-3.221499e-1,1.224503e0
exp/tau=100,16137,-1.260876e0,3.663281e-1
exp/tau=100,16559,2.988185e-1,2.792924e-1
exp/tau=100,16993,-4.955441e-1,8.018474e-2
exp/tau=100,17437,1.694979e-1,5.009863e-1
exp/tau=100,17894,-1.243115e0,7.381266e-1
exp/tau=100,18362,-1.258759e-2,2.870950e-1
exp/tau=100,18843,-2.648580e-1,3.332755e-1
exp/tau=100,19336,-3.470467e-1,7.758990e-1
exp/tau=100,19842,4.079187e-1,5.972663e-1
exp/tau=100,20361,7.800742e-1,6.117541e-1
exp/tau=100,20894,3.690333e-2,2.771588e-1
exp/tau=100,21441,4.243597e-1,4.756619e-1
exp/tau=100,22002,-7.140030e-1,4.284590e-1
exp/tau=100,22578,-3.425167e-1,3.989877e-1
exp/tau=100,23169,-1.254716e-1,2.174067e-1
exp/tau=100,23776,-4.051180e-1,1.177483e-1
exp/tau=100,24398,-1.190615e0,3.712090e-1
exp/tau=100,25037,1.987441e-1,7.819478e-1
exp/tau=100,25692,-8.124405e-2,4.603865e-1
exp/tau=100,26364,1.925671e-1,6.905367e-1
exp/tau=100,27054,4.236923e-1,8.852885e-1
exp/tau=100,27763,-4.056151e-1,2.680454e-1
exp/tau=100,28489,6.539158e-1,5.291140e-1
exp/tau=100,29235,8.282994e-2,4.036841e-1
exp/tau=100,30000,-1.556661e-1,4.147451e-1
exp/tau=300,1,6.304540e0,2.262504e-1
exp/tau=300,2,6.311844e0,2.188129e-1
exp/tau=300,3,6.216829e0,1.703006e-1
exp/tau=300,4,6.143807e0,1.323084e-1
exp/tau=300,5,6.042471e0,1.191260e-1
exp/tau=300,6,6.039620e0,1.136090e-1
exp/tau=300,7,5.812773e0,2.348737e-1
exp/tau=300,8,5.854421e0,2.956199e-1
exp/tau=300,9,5.790914e0,2.993868e-1
exp/tau=300,10,5.700970e0,2.405032e-1
exp/tau=300,11,5.472901e0,1.614405e-1
exp/tau=300,12,5.557838e0,1.667383e-1
exp/tau=300,13,5.496012e0,2.003668e-1
exp/tau=300,14,5.529977e0,1.433309e-1
exp/tau=300,15,5.498433e0,1.640049e-1
exp/tau=300,16,5.468326e0,1.403845e-1
exp/tau=300,17,5.456854e0,1.469952e-1
exp/tau=300,18,5.391041e0,2.203880e-1
exp/tau=300,19,5.338975e0,2.898671e-1
exp/tau=300,20,5.262061e0,2.611729e-1
exp/tau=300,21,5.261955e0,2.690412e-1
exp/tau=300,22,5.314445e0,2.166114e-1
exp/tau=300,23,5.144766e0,1.470469e-1
exp/tau=300,24,5.063565e0,1.657952e-1
exp/tau=300,25,4.952379e0,1.967131e-1
exp/tau=300,26,4.888711e0,1.583413e-1
exp/tau=300,27,4.915382e0,2.032172e-1
exp/tau=300,28,4.798354e0,2.530688e-1
exp/tau=300,29,4.734490e0,2.784022e-1
exp/tau=300,30,4.763823e0,2.737845e-1
exp/tau=300,31,4.511029e0,2.786904e-1
exp/tau=300,32,4.356557e0,2.183629e-1
exp/tau=300,33,4.484984e0,2.690018e-1
exp/tau=300,34,4.437719e0,2.285161e-1
exp/tau=300,35,4.378545e0,2.305228e-1
exp/tau=300,36,4.440463e0,1.229092e-1
exp/tau=300,37,4.306716e0,1.325504e-1
exp/tau=300,38,4.371980e0,1.191909e-1
exp/tau=300,39,4.235041e0,1.635751e-1
exp/tau=300,40,4.279642e0,1.617538e-1
exp/tau=300,41,4.346878e0,2.675969e-1
exp/tau=300,42,4.172990e0,3.486218e-1
exp/tau=300,43,4.067518e0,2.548176e-1
exp/tau=300,45,3.811075e0,4.783467e-1
exp/tau=300,46,3.592830e0,4.544879e-1
exp/tau=300,47,3.544968e0,4.119730e-1
exp/tau=300,48,3.558218e0,3.842015e-1
exp/tau=300,49,3.278911e0,3.675267e-1
exp/tau=300,51,2.945265e0,3.540969e-1
exp/tau=300,52,2.934578e0,3.317474e-1
exp/tau=300,53,2.889058e0,3.494541e-1
exp/tau=300,55,2.773711e0,4.506155e-1
exp/tau=300,56,2.789217e0,4.514969e-1
exp/tau=300,58,2.879804e0,4.239414e-1
exp/tau=300,59,2.837462e0,4.128097e-1
exp/tau=300,61,2.752794e0,4.682272e-1
exp/tau=300,62,2.737146e0,4.704296e-1
exp/tau=300,64,2.543542e0,4.420633e-1
exp/tau=300,66,2.352718e0,3.353234e-1
exp/tau=300,67,2.346290e0,3.285805e-1
exp/tau=300,69,2.405165e0,3.966747e-1
exp/tau=300,71,2.429163e0,3.363179e-1
exp/tau=300,73,2.379415e0,4.038695e-1
exp/tau=300,75,1.887721e0,4.904841e-1
exp/tau=300,77,2.048451e0,5.035871e-1
exp/tau=300,79,1.958197e0,6.022464e-1
exp/tau=300,81,1.906539e0,7.727557e-1
exp/tau=300,83,1.625049e0,9.181780e-1
exp/tau=300,85,1.639789e0,9.780089e-1
exp/tau=300,87,1.663281e0,1.075086e0
exp/tau=300,90,1.648565e0,1.049373e0
exp/tau=300,92,1.666014e0,1.087997e0
exp/tau=300,94,1.453183e0,1.080363e0
exp/tau=300,97,1.445859e0,1.050140e0
exp/tau=300,99,1.395189e0,7.643444e-1
exp/tau=300,102,1.142766e0,8.684418e-1
exp/tau=300,105,1.110803e0,8.339471e-1
exp/tau=300,107,1.205289e0,8.658349e-1
exp/tau=300,110,1.353892e0,8.659497e-1
exp/tau=300,113,1.396662e0,8.886036e-1
exp/tau=300,116,1.254926e0,8.531031e-1
exp/tau=300,119,1.268743e0,8.422992e-1
exp/tau=300,122,1.580102e0,9.603236e-1
exp/tau=300,125,1.378096e0,9.846861e-1
exp/tau=300,129,1.291012e0,9.142250e-1
exp/tau=300,132,1.130053e0,8.968858e-1
exp/tau=300,136,1.157314e0,9.867017e-1
exp/tau=300,139,1.042178e0,9.869900e-1
exp/tau=300,143,6.804722e-1,9.999823e-1
exp/tau=300,146,3.929257e-1,9.691288e-1
exp/tau=300,150,3.739287e-1,8.633754e-1
exp/tau=300,154,5.886108e-1,6.908314e-1
exp/tau=300,158,5.919850e-1,6.549175e-1
exp/tau=300,162,3.022972e-1,6.411608e-1
exp/tau=300,167,4.393323e-1,6.376006e-1
exp/tau=300,171,3.409552e-1,7.711825e-1
exp/tau=300,175,2.525636e-1,7.542733e-1
exp/tau=300,180,5.981020e-2,8.630217e-1
exp/tau=300,185,1.898779e-1,8.138892e-1
exp/tau=300,190,1.592241e-1,6.630279e-1
exp/tau=300,195,2.122761e-1,6.602944e-1
exp/tau=300,200,-1.902182e-1,6.775568e-1
exp/tau=300,205,-2.610488e-1,6.391814e-1
exp/tau=300,210,-2.507273e-2,5.735487e-1
exp/tau=300,216,-1.054341e-1,5.065983e-1
exp/tau=300,221,-5.826396e-2,3.538723e-1
exp/tau=300,227,-2.041737e-1,4.572412e-1
exp/tau=300,233,-1.942403e-1,4.438324e-1
exp/tau=300,239,-1.645721e-1,5.785130e-1
exp/tau=300,245,-1.603565e-1,5.556627e-1
exp/tau=300,252,-4.375927e-1,8.629958e-1
exp/tau=300,259,-3.528822e-1,9.996120e-1
exp/tau=300,265,-7.900807e-1,8.376491e-1
exp/tau=300,272,-7.711076e-1,9.614891e-1
exp/tau=300,279,-7.679049e-1,9.298027e-1
exp/tau=300,287,-9.320709e-1,7.808979e-1
exp/tau=300,294,-4.993332e-1,5.947654e-1
exp/tau=300,302,-3.354354e-1,4.752113e-1
exp/tau=300,310,-5.763874e-1,4.202590e-1
exp/tau=300,318,-2.203555e-1,5.827413e-1
exp/tau=300,326,-2.588201e-1,5.146957e-1
exp/tau=300,335,-2.250317e-1,3.115648e-1
exp/tau=300,343,-4.150171e-1,2.632724e-1
exp/tau=300,352,-6.224981e-1,3.544989e-1
exp/tau=300,362,-6.562161e-1,4.333446e-1
exp/tau=300,371,-1.896955e-1,3.110784e-1
exp/tau=300,381,-4.105110e-1,2.665413e-1
exp/tau=300,391,-1.235541e-1,3.817689e-1
exp/tau=300,401,1.560952e-1,3.758287e-1
exp/tau=300,412,6.031587e-1,2.506548e-1
exp/tau=300,422,2.577145e-1,5.227164e-1
exp/tau=300,433,-1.684525e-1,1.514245e-1
exp/tau=300,445,1.259494e-3,4.997195e-1
exp/tau=300,456,6.816911e-1,6.591737e-1
exp/tau=300,468,1.070437e-2,4.123078e-1
exp/tau=300,481,-1.548696e-1,4.014912e-1
exp/tau=300,493,2.917551e-1,1.542181e-1
exp/tau=300,506,8.050679e-1,2.685764e-1
exp/tau=300,519,6.077423e-1,2.275381e-1
exp/tau=300,533,1.602265e-1,1.185167e-1
exp/tau=300,547,1.122885e-2,2.522187e-1
exp/tau=300,561,-5.217162e-2,4.705299e-1
exp/tau=300,576,-4.255375e-3,4.697607e-1
exp/tau=300,591,3.134258e-1,4.114954e-1
exp/tau=300,606,1.051745e-1,4.442913e-1
exp/tau=300,622,-1.534015e-1,5.901405e-1
exp/tau=300,639,-3.201876e-1,4.965189e-1
exp/tau=300,655,-8.716488e-2,4.920245e-1
exp/tau=300,672,-4.210929e-1,6.520148e-1
exp/tau=300,690,-4.601798e-1,1.609135e-1
exp/tau=300,708,-1.217466e-1,5.189805e-1
exp/tau=300,727,2.145669e-1,6.153115e-1
exp/tau=300,746,2.468976e-1,7.137450e-1
exp/tau=300,765,-2.886425e-1,4.706475e-1
exp/tau=300,785,-6.586885e-1,4.366081e-1
exp/tau=300,806,-1.704219e-1,3.887851e-1
exp/tau=300,827,3.979128e-1,4.933470e-1
exp/tau=300,848,5.106327e-1,3.795760e-1
exp/tau=300,871,3.250419e-1,4.068633e-1
exp/tau=300,893,6.480916e-1,3.403798e-1
exp/tau=300,917,7.378817e-1,4.640770e-1
exp/tau=300,941,1.744067e-1,6.155991e-1
exp/tau=300,965,-1.549933e-1,7.889850e-1
exp/tau=300,991,-2.805617e-1,1.842760e-1
exp/tau=300,1017,6.780241e-2,2.805202e-1
exp/tau=300,1043,6.098987e-1,2.075470e-1
exp/tau=300,1071,3.957278e-1,5.830145e-1
exp/tau=300,1099,8.869826e-1,4.932909e-1
exp/tau=300,1127,-2.174173e-1,8.050724e-1
exp/tau=300,1157,-6.950090e-1,4.200745e-1
exp/tau=300,1187,-4.680294e-1,3.959061e-1
exp/tau=300,1218,-3.559404e-1,1.894658e-1
exp/tau=300,1250,-2.642975e-1,6.635316e-1
exp/tau=300,1283,4.110038e-1,2.568995e-1
exp/tau=300,1316,5.505283e-1,6.575628e-1
exp/tau=300,1351,1.955500e-1,5.252155e-1
exp/tau=300,1386,7.154472e-1,2.315028e-1
exp/tau=300,1423,5.938531e-1,3.531779e-1
exp/tau=300,1460,3.476130e-2,2.839957e-1
exp/tau=300,1498,-1.666740e-1,6.353421e-1
exp/tau=300,1537,-2.844541e-1,5.004883e-1
exp/tau=300,1577,-6.535776e-1,6.184522e-1
exp/tau=300,1619,-2.130111e-1,3.698855e-1
exp/tau=300,1661,4.648525e-2,1.756846e-1
exp/tau=300,1705,-7.746872e-2,6.846339e-1
exp/tau=300,1749,1.648276e-1,2.188993e-1
exp/tau=300,1795,1.142833e0,3.230765e-1
exp/tau=300,1842,7.295070e-1,2.154279e-1
exp/tau=300,1890,-2.112081e-1,4.024396e-1
exp/tau=300,1940,4.707693e-1,4.507293e-1
exp/tau=300,1990,-4.410304e-2,6.358429e-1
exp/tau=300,2042,1.683453e-1,5.429966e-1
exp/tau=300,2096,-6.050911e-1,4.435892e-1
exp/tau=300,2151,-1.072160e0,3.853871e-1
exp/tau=300,2207,-2.739174e-1,8.023496e-1
exp/tau=300,2265,4.055386e-1,5.308043e-1
exp/tau=300,2324,-1.433024e-1,4.157713e-1
exp/tau=300,2385,1.290734e0,4.657099e-1
exp/tau=300,2447,4.204939e-1,4.780757e-1
exp/tau=300,2511,2.503284e-1,5.193398e-1
exp/tau=300,2577,2.616948e-1,3.314678e-1
exp/tau=300,2645,3.148955e-1,3.742021e-1
exp/tau=300,2714,-8.074166e-1,3.642186e-1
exp/tau=300,2785,5.701680e-1,5.839434e-1
exp/tau=300,2858,-8.266027e-1,4.666878e-1
exp/tau=300,2933,5.767487e-1,2.676244e-1
exp/tau=300,3009,-3.967494e-2,3.371629e-1
exp/tau=300,3088,-4.412137e-2,4.079772e-1
exp/tau=300,3169,1.364739e-1,3.597878e-1
exp/tau=300,3252,-4.476033e-1,5.278204e-1
exp/tau=300,3337,6.264948e-1,4.473936e-1
exp/tau=300,3424,7.975448e-1,6.041347e-1
exp/tau=300,3514,6.651838e-1,3.045255e-1
exp/tau=300,3606,-1.021225e0,6.590718e-1
exp/tau=300,3700,5.026042e-1,4.780155e-1
exp/tau=300,3797,-7.003973e-1,2.360112e-1
exp/tau=300,3896,4.159714e-1,3.274624e-1
exp/tau=300,3998,-7.544469e-1,4.971988e-1
exp/tau=300,4103,-6.962221e-1,5.841159e-1
exp/tau=300,4211,-3.401890e-1,2.018466e-1
exp/tau=300,4321,1.475438e-1,2.605559e-1
exp/tau=300,4434,-3.085427e-1,5.247582e-1
exp/tau=300,4550,5.457568e-1,3.765327e-2
exp/tau=300,4669,-7.268525e-1,5.032058e-1
exp/tau=300,4791,1.129239e0,3.739103e-1
exp/tau=300,4917,4.222606e-1,3.883889e-1
exp/tau=300,5045,-6.107427e-1,4.591603e-1
exp/tau=300,5177,-3.281568e-1,1.945779e-1
exp/tau=300,5313,3.051011e-1,4.304135e-1
exp/tau=300,5452,1.759745e-1,1.095307e-1
exp/tau=300,5595,1.964068e-1,5.248032e-1
exp/tau=300,5741,-2.996398e-1,5.601582e-1
exp/tau=300,5891,-1.570870e-1,1.309074e-1
exp/tau=300,6045,2.359689e-2,2.570934e-1
exp/tau=300,6204,-4.317584e-1,5.043596e-1
exp/tau=300,6366,-9.749959e-2,4.235442e-1
exp/tau=300,6533,5.832340e-1,3.366718e-1
exp/tau=300,6704,3.370168e-1,4.737304e-1
exp/tau=300,6879,-4.858204e-1,2.409453e-1
exp/tau=300,7059,-7.787089e-1,5.658135e-1
exp/tau=300,7244,-6.162571e-1,4.904157e-1
exp/tau=300,7434,-2.039501e-1,1.806151e-1
exp/tau=300,7628,-9.626908e-2,3.497321e-1
exp/tau=300,7828,1.480944e-1,6.178255e-1
exp/tau=300,8033,7.070142e-1,5.402170e-1
exp/tau=300,8243,-9.199480e-3,3.801222e-1
exp/tau=300,8459,-5.740750e-1,6.281970e-1
exp/tau=300,8680,-4.939874e-1,8.333250e-1
exp/tau=300,8907,-3.359142e-1,6.003052e-1
exp/tau=300,9140,-5.796260e-1,4.640679e-1
exp/tau=300,9380,-1.053218e0,2.812295e-1
exp/tau=300,9625,5.908579e-1,1.801502e-1
exp/tau=300,9877,-1.224657e-1,1.987394e-1
exp/tau=300,10136,-8.950440e-2,5.582972e-1
exp/tau=300,10401,4.802291e-1,1.665671e-1
exp/tau=300,10673,-3.922115e-3,5.169425e-1
exp/tau=300,10952,-2.183353e-1,2.992877e-1
exp/tau=300,11239,3.794057e-1,5.712014e-1
exp/tau=300,11533,-5.598738e-2,4.130050e-1
exp/tau=300,11835,-7.250869e-1,2.586787e-1
exp/tau=300,12145,9.361555e-1,6.337318e-1
exp/tau=300,12463,5.098749e-1,8.358252e-1
exp/tau=300,12789,4.286535e-1,3.518225e-1
exp/tau=300,13124,6.554909e-1,1.344398e-1
exp/tau=300,13467,-3.647632e-1,1.625749e-1
exp/tau=300,13820,3.000974e-1,6.410107e-1
exp/tau=300,14181,-4.657256e-2,1.780058e-1
exp/tau=300,14552,1.297535e0,2.669616e-1
exp/tau=300,14933,-1.724943e-1,1.432247e-1
exp/tau=300,15324,5.641441e-1,5.161553e-1
exp/tau=300,15725,-3.097445e-1,1.251069e0
exp/tau=300,16137,-1.318430e0,4.101171e-1
exp/tau=300,16559,3.946277e-1,3.776844e-1
exp/tau=300,16993,-3.584926e-1,1.983586e-1
exp/tau=300,17437,1.799778e-1,4.376864e-1
exp/tau=300,17894,-8.917104e-1,7.301363e-1
exp/tau=300,18362,-1.698169e-1,3.307098e-1
exp/tau=300,18843,-4.654718e-1,3.447562e-1
exp/tau=300,19336,-3.425906e-1,7.918061e-1
exp/tau=300,19842,3.070307e-1,6.010144e-1
exp/tau=300,20361,7.176097e-1,7.043893e-1
exp/tau=300,20894,-6.076226e-2,2.287358e-1
exp/tau=300,21441,2.574102e-1,5.881710e-1
exp/tau=300,22002,-8.283506e-1,4.898360e-1
exp/tau=300,22578,-4.450621e-1,5.248767e-1
exp/tau=300,23169,-1.799136e-1,1.954490e-1
exp/tau=300,23776,-2.822304e-1,2.222386e-1
exp/tau=300,24398,-1.296221e0,2.806779e-1
exp/tau=300,25037,2.961109e-1,8.009534e-1
exp/tau=300,25692,1.669712e-1,5.057520e-1
exp/tau=300,26364,2.763058e-1,6.668734e-1
exp/tau=300,27054,5.115519e-1,9.084232e-1
exp/tau=300,27763,-3.226253e-1,3.448035e-1
exp/tau=300,28489,5.019243e-1,4.850402e-1
exp/tau=300,29235,1.019538e-1,5.154110e-1
exp/tau=300,30000,-2.567064e-1,3.710761e-1
exp/tau=1000,1,6.002286e0,2.439845e-1
exp/tau=1000,2,6.018862e0,2.335870e-1
exp/tau=1000,3,5.930009e0,1.882922e-1
exp/tau=1000,4,5.865786e0,1.522098e-1
exp/tau=1000,5,5.786706e0,1.359440e-1
exp/tau=1000,6,5.780803e0,1.290569e-1
exp/tau=1000,7,5.573320e0,2.136531e-1
exp/tau=1000,8,5.602593e0,2.775975e-1
exp/tau=1000,9,5.539139e0,2.834454e-1
exp/tau=1000,10,5.457181e0,2.207763e-1
exp/tau=1000,11,5.242072e0,1.215094e-1
exp/tau=1000,12,5.322730e0,1.298173e-1
exp/tau=1000,13,5.269708e0,1.640001e-1
exp/tau=1000,14,5.288441e0,9.871619e-2
exp/tau=1000,15,5.259801e0,1.209030e-1
exp/tau=1000,16,5.227706e0,9.826531e-2
exp/tau=1000,17,5.213988e0,1.043398e-1
exp/tau=1000,18,5.170176e0,1.718180e-1
exp/tau=1000,19,5.134163e0,2.420225e-1
exp/tau=1000,20,5.063077e0,2.172287e-1
exp/tau=1000,21,5.064128e0,2.282550e-1
exp/tau=1000,22,5.122845e0,1.903209e-1
exp/tau=1000,23,4.960239e0,1.277656e-1
exp/tau=1000,24,4.876585e0,1.411904e-1
exp/tau=1000,25,4.771576e0,1.741441e-1
exp/tau=1000,26,4.709969e0,1.327674e-1
exp/tau=1000,27,4.739181e0,1.655943e-1
exp/tau=1000,28,4.631744e0,2.248637e-1
exp/tau=1000,29,4.570130e0,2.420593e-1
exp/tau=1000,30,4.606689e0,2.343067e-1
exp/tau=1000,31,4.359107e0,2.495399e-1
exp/tau=1000,32,4.230954e0,2.058648e-1
exp/tau=1000,33,4.357715e0,2.590205e-1
exp/tau=1000,34,4.325103e0,2.278058e-1
exp/tau=1000,35,4.272708e0,2.207939e-1
exp/tau=1000,36,4.333475e0,1.079747e-1
exp/tau=1000,37,4.219553e0,1.234233e-1
exp/tau=1000,38,4.293278e0,1.108872e-1
exp/tau=1000,39,4.157380e0,1.519760e-1
exp/tau=1000,40,4.208369e0,1.446147e-1
exp/tau=1000,41,4.274384e0,2.516060e-1
exp/tau=1000,42,4.127098e0,3.267048e-1
exp/tau=1000,43,4.034376e0,2.586674e-1
exp/tau=1000,45,3.793028e0,4.542743e-1
exp/tau=1000,46,3.594928e0,4.363519e-1
exp/tau=1000,47,3.559979e0,3.907659e-1
exp/tau=1000,48,3.557991e0,3.664938e-1
exp/tau=1000,49,3.296030e0,3.836732e-1
exp/tau=1000,51,2.978257e0,3.813724e-1
exp/tau=1000,52,2.978520e0,3.588238e-1
exp/tau=1000,53,2.965151e0,3.604312e-1
exp/tau=1000,55,2.852903e0,4.716857e-1
exp/tau=1000,56,2.870347e0,4.685312e-1
exp/tau=1000,58,2.955543e0,4.386057e-1
exp/tau=1000,59,2.917143e0,4.275221e-1
exp/tau=1000,61,2.831960e0,4.796164e-1
exp/tau=1000,62,2.815022e0,4.847414e-1
exp/tau=1000,64,2.645206e0,4.449848e-1
exp/tau=1000,66,2.466284e0,3.437482e-1
exp/tau=1000,67,2.469784e0,3.364233e-1
exp/tau=1000,69,2.520148e0,3.948954e-1
exp/tau=1000,71,2.543487e0,3.442402e-1
exp/tau=1000,73,2.453565e0,4.023733e-1
exp/tau=1000,75,1.999625e0,4.855902e-1
exp/tau=1000,77,2.160457e0,5.060305e-1
exp/tau=1000,79,2.085419e0,6.036835e-1
exp/tau=1000,81,2.045330e0,7.590324e-1
exp/tau=1000,83,1.792447e0,8.910480e-1
exp/tau=1000,85,1.818781e0,9.323918e-1
exp/tau=1000,87,1.819131e0,1.012277e0
exp/tau=1000,90,1.819809e0,1.008408e0
exp/tau=1000,92,1.829485e0,1.054780e0
exp/tau=1000,94,1.626818e0,1.052772e0
exp/tau=1000,97,1.602983e0,1.026657e0
exp/tau=1000,99,1.553931e0,7.687342e-1
exp/tau=1000,102,1.341174e0,8.563023e-1
exp/tau=1000,105,1.290831e0,8.083853e-1
exp/tau=1000,107,1.382578e0,8.366791e-1
exp/tau=1000,110,1.510763e0,8.371057e-1
exp/tau=1000,113,1.541174e0,8.535939e-1
exp/tau=1000,116,1.379283e0,8.399449e-1
