position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.141195,4.166067,1450,7.6230
1,36,21,4.146111,4.103857,1472,7.6523
2,21,9,4.222949,4.233293,1355,7.2108
3,9,15,4.099686,4.070185,1413,7.4997
4,15,49,4.194150,4.203732,1424,7.5742
5,49,43,4.265058,4.243077,1298,6.9926
6,43,11,4.154894,4.184811,1432,7.5406
7,11,42,4.137116,4.131489,1390,7.3953
8,42,54,4.187408,4.235952,1411,7.5073
9,54,25,4.075373,3.966380,1428,7.4706
10,25,36,4.018735,4.134153,1286,7.0087
11,36,29,4.096768,4.233764,1354,7.2007
12,29,11,4.191414,4.253328,1408,7.4993
13,11,42,4.129727,4.114827,1420,7.5261
14,42,0,4.152046,4.070082,1354,7.3023
15,0,21,4.101721,4.115800,1432,7.5216
16,21,48,4.187347,4.223526,1209,6.6715
17,48,25,4.140116,4.219507,1446,7.5663
18,25,2,4.147294,4.160455,1430,7.5253
19,2,45,4.214307,4.366636,1391,7.4438
20,45,62,4.157706,3.985337,1403,7.4640
21,62,21,4.170174,4.226127,1385,7.4261
22,21,48,4.197419,4.211409,1418,7.5100
23,48,25,4.136494,4.210418,1365,7.2167
24,25,36,4.165407,4.115104,1410,7.4630
25,36,29,4.174420,4.222387,1355,7.2749
26,29,11,4.172318,4.236084,1434,7.5510
27,11,42,4.102818,4.105972,1358,7.1769
28,42,54,4.157859,4.217640,1430,7.5230
29,54,44,4.193270,4.393849,1425,7.5255
30,44,36,4.073014,4.076198,1395,7.4283
31,36,34,4.160952,4.010505,1433,7.5405
32,34,7,4.201091,4.321966,1333,7.1812
33,7,22,4.116978,4.068061,1353,7.1586
34,22,47,4.106675,4.199837,1428,7.5194
35,47,51,4.188692,4.236450,1382,7.3757
36,51,16,4.163275,4.178695,1384,7.4375
37,16,53,4.219222,4.297987,1391,7.4422
38,53,0,4.129690,4.198283,1340,7.2072
39,0,60,4.123948,4.126043,1386,7.3689
40,60,38,4.191088,4.335544,1396,7.4589
41,38,2,4.170393,4.183773,1384,7.3528
42,2,12,4.205913,4.268458,1369,7.4051
43,12,35,4.171949,4.156474,1422,7.5483
44,35,8,4.163265,4.228716,1417,7.5126
45,8,56,4.139890,4.225615,1374,7.3941
46,56,1,4.137958,4.107284,1416,7.3869
47,1,47,4.154153,4.328738,1388,7.3992
48,47,22,4.134789,4.211638,1385,7.4126
49,22,20,4.213963,4.354115,1389,7.4082
50,20,10,4.150984,4.013422,1400,7.4283
51,10,2,4.160186,4.105501,1191,6.4831
52,2,12,4.158435,4.261699,1372,7.3720
53,12,20,4.172646,4.088137,1426,7.5550
54,20,10,4.144892,4.006915,1377,7.3398
55,10,2,4.165397,4.098923,1310,7.0275
56,2,54,4.141505,4.263836,1341,7.2700
57,54,0,4.139277,4.257807,1353,7.3269
58,0,60,4.096448,4.115056,1388,7.4116
59,60,38,4.159841,4.331292,1409,7.4570
60,38,50,4.159186,4.137265,1403,7.4593
61,50,54,4.124928,4.163523,1325,7.1439
62,54,25,4.124018,3.948388,1439,7.5384
63,25,36,4.127630,4.102386,1328,7.1285
64,36,34,4.103531,3.997025,1219,6.7188
65,34,35,4.182199,4.208868,1397,7.4276
66,35,0,4.191113,4.305758,1391,7.4674
67,0,25,4.197331,4.319339,1292,6.9045
68,25,2,4.219590,4.147041,1399,7.4494
69,2,45,4.222313,4.358447,1320,7.0362
70,45,30,4.163580,4.150415,1412,7.4903
71,30,46,4.158461,4.351052,1379,7.3459
72,46,1,4.161822,4.060447,1371,7.3462
73,1,32,4.130231,4.144035,1339,7.2629
74,32,9,4.183855,4.233440,1352,7.1740
75,9,15,4.112416,4.035467,1425,7.5298
76,15,49,4.150311,4.172916,1412,7.4898
77,49,48,4.205323,4.148240,1434,7.5222
78,48,6,4.164054,4.252784,1387,7.3622
79,6,22,4.116810,4.039404,1328,7.2534
80,22,47,4.129628,4.181383,1375,7.3909
81,47,56,4.152381,4.297289,1419,7.4585
82,56,6,4.189895,4.210451,1428,7.5206
83,6,56,4.210368,4.231844,1405,7.4696
84,56,6,4.176956,4.194975,1425,7.5279
85,6,32,4.125587,3.976026,1431,7.5228
86,32,61,4.086040,4.249256,1307,7.0935
87,61,2,4.173527,4.240624,1364,7.3604
88,2,54,4.161820,4.255788,1410,7.4466
89,54,25,4.125547,3.939123,1358,7.2366
90,25,36,4.156009,4.092012,1409,7.4803
91,36,29,4.132781,4.212608,1441,7.5237
92,29,23,4.130723,4.343467,1390,7.4263
93,23,18,4.141502,4.247042,1398,7.3975
94,18,12,4.158445,4.355625,1387,7.4084
95,12,35,4.187875,4.151194,1429,7.5426
96,35,8,4.180776,4.221605,1443,7.5363
97,8,52,4.120439,4.137741,1431,7.5052
98,52,22,4.233200,4.274598,1370,7.2945
99,22,35,4.224273,4.183967,1391,7.4186
100,35,0,4.181674,4.297285,1402,7.4919
101,0,21,4.110434,4.100026,1310,7.0984
102,21,9,4.215425,4.210713,1253,6.8946
103,9,15,4.112261,4.028708,1271,6.9158
104,15,49,4.188895,4.168320,1433,7.5052
105,49,50,4.146772,4.125768,1422,7.4778
106,50,53,4.150341,4.131980,1367,7.3396
107,53,11,4.134960,4.067210,1286,7.0713
108,11,42,4.126783,4.095051,1302,7.0868
109,42,54,4.179689,4.209681,1352,7.2837
110,54,25,4.097240,3.927589,1290,6.9815
111,25,36,4.133520,4.082425,1376,7.3328
