position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.166067,4.166067,1468,8.6797
1,36,21,4.101890,4.101890,1389,8.3285
2,21,9,4.235385,4.235385,1468,8.6392
3,9,15,4.072522,4.072522,1431,8.5890
4,15,49,4.202026,4.202026,1274,7.9503
5,49,43,4.241608,4.241608,1291,8.2360
6,43,11,4.185974,4.185974,1332,8.2535
7,11,42,4.132384,4.132384,1412,8.5435
8,42,54,4.235509,4.235509,1274,7.7365
9,54,25,3.971558,3.971558,1426,8.5542
10,25,36,4.116689,4.116689,1471,8.5703
11,36,29,4.230332,4.230332,1290,7.8164
12,29,11,4.253903,4.253903,1434,8.5781
13,11,42,4.094132,4.094132,1368,8.2268
14,42,0,4.079408,4.079408,1381,8.3185
15,0,21,4.121723,4.121723,1353,8.3714
16,21,48,4.219442,4.219442,1438,8.5600
17,48,25,4.215325,4.215325,1430,8.5847
18,25,2,4.164654,4.164654,1444,8.5590
19,2,45,4.366879,4.366879,1438,8.5864
20,45,62,3.989439,3.989439,1446,8.6173
21,62,21,4.238092,4.238092,1399,8.4250
22,21,48,4.183456,4.183456,1474,8.5818
23,48,25,4.166192,4.166192,1468,8.6311
24,25,36,4.056295,4.056295,1450,8.5760
25,36,29,4.178212,4.178212,1461,8.6106
26,29,11,4.206734,4.206734,1436,8.5723
27,11,42,4.057185,4.057185,1257,7.8601
28,42,54,4.187146,4.187146,1347,8.2855
29,54,44,4.391386,4.391386,1426,8.5220
30,44,36,4.073429,4.073429,1454,8.6114
31,36,34,4.020170,4.020170,1404,8.4449
32,34,7,4.321479,4.321479,1299,7.9984
33,7,22,4.068813,4.068813,1242,7.7106
34,22,47,4.201844,4.201844,1454,8.6032
35,47,51,4.238488,4.238488,1238,7.6972
36,51,16,4.177940,4.177940,1361,8.4001
37,16,53,4.291592,4.291592,1420,8.5461
38,53,0,4.197272,4.197272,1406,8.4734
39,0,60,4.130003,4.130003,1447,8.5707
40,60,38,4.338054,4.338054,1427,8.6093
41,38,2,4.185984,4.185984,1376,8.1775
42,2,12,4.268342,4.268342,1449,8.5757
43,12,35,4.153843,4.153843,1444,8.5856
44,35,8,4.225399,4.225399,1400,8.3368
45,8,56,4.229140,4.229140,1457,8.6183
46,56,1,4.115690,4.115690,1468,8.6050
47,1,47,4.326185,4.326185,1304,7.9695
48,47,22,4.157874,4.157874,1446,8.6014
49,22,20,4.364201,4.364201,1455,8.6064
50,20,10,4.013328,4.013328,1435,8.5406
51,10,2,4.101866,4.101866,1432,8.5538
52,2,12,4.233228,4.233228,1446,8.5585
53,12,20,4.096590,4.096590,1450,8.5864
54,20,10,3.974293,3.974293,1433,8.5800
55,10,2,4.058415,4.058415,1444,8.6639
56,2,54,4.257564,4.257564,1426,8.5407
57,54,0,4.251610,4.251610,1353,8.2139
58,0,60,4.084862,4.084862,1440,8.5859
59,60,38,4.298897,4.298897,1408,8.4069
60,38,50,4.135281,4.135281,1429,8.5403
61,50,54,4.174087,4.174087,1420,8.4496
62,54,25,3.944351,3.944351,1437,8.5938
63,25,36,4.008421,4.008421,1448,8.5570
64,36,34,3.974340,3.974340,1447,8.6184
65,34,35,4.210011,4.210011,1284,7.6868
66,35,0,4.317235,4.317235,1428,8.5472
67,0,25,4.303672,4.303672,1480,8.5816
68,25,2,4.115027,4.115027,1464,8.6448
69,2,45,4.310213,4.310213,1462,8.5880
70,45,30,4.153195,4.153195,1205,7.4331
71,30,46,4.350233,4.350233,1432,8.5206
72,46,1,4.059898,4.059898,1361,8.3712
73,1,32,4.140292,4.140292,1433,8.5055
74,32,9,4.239052,4.239052,1461,8.5342
75,9,15,4.015054,4.015054,1407,8.4674
76,15,49,4.160201,4.160201,1442,8.5784
77,49,48,4.164088,4.164088,1361,8.3346
78,48,6,4.264938,4.264938,1453,8.5362
79,6,22,4.047218,4.047218,1374,8.2104
80,22,47,4.092032,4.092032,1427,8.5147
81,47,56,4.284169,4.284169,1458,8.6076
82,56,6,4.215228,4.215228,1454,8.5803
83,6,56,4.201967,4.201967,1413,8.4659
84,56,6,4.128675,4.128675,1439,8.6123
85,6,32,3.965641,3.965641,1439,8.5390
86,32,61,4.256441,4.256441,1309,7.8666
87,61,2,4.233754,4.233754,1305,7.9548
88,2,54,4.201796,4.201796,1240,7.7624
89,54,25,3.893150,3.893150,1068,6.6489
90,25,36,3.961464,3.961464,1421,8.5547
91,36,29,4.125813,4.125813,1480,8.6368
92,29,23,4.355423,4.355423,1366,8.3703
93,23,18,4.246156,4.246156,1446,8.6072
94,18,12,4.352665,4.352665,1448,8.5762
95,12,35,4.107235,4.107235,1450,8.5839
96,35,8,4.180829,4.180829,1429,8.5239
97,8,52,4.134829,4.134829,1367,8.3330
98,52,22,4.271916,4.271916,1445,8.5716
99,22,35,4.199472,4.199472,1459,8.6042
100,35,0,4.273514,4.273514,1448,8.5668
101,0,21,4.087292,4.087292,1401,8.4318
102,21,9,4.208459,4.208459,1442,8.5464
103,9,15,3.960792,3.960792,1335,8.1216
104,15,49,4.120228,4.120228,1430,8.5567
