position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.189552,4.166067,1468,8.6797
1,36,21,4.115160,4.101651,1389,8.3285
2,21,9,4.215206,4.233105,1468,8.6392
3,9,15,4.124899,4.072529,1432,8.5902
4,15,49,4.210361,4.201560,1276,7.9524
5,49,43,4.237906,4.241506,1297,8.2437
6,43,11,4.218606,4.186976,1377,8.4244
7,11,42,4.111392,4.133213,1189,7.7441
8,42,54,4.227250,4.235092,1403,8.5391
9,54,25,3.963905,3.968955,1419,8.5573
10,25,36,4.082418,4.120021,1453,8.5885
11,36,29,4.278768,4.224585,1480,8.5983
12,29,11,4.299241,4.250286,1380,8.3786
13,11,42,4.040533,4.095306,1422,8.5198
14,42,0,4.148606,4.077995,1449,8.6068
15,0,21,4.135218,4.117596,1246,7.7704
16,21,48,4.206205,4.220541,1448,8.5550
17,48,25,4.258003,4.219437,1342,8.1007
18,25,2,4.172753,4.162735,1432,8.5367
19,2,45,4.409589,4.365755,1318,8.1209
20,45,62,4.028878,3.988095,1421,8.5301
21,62,21,4.220505,4.234974,1440,8.5169
22,21,48,4.216634,4.190164,1454,8.6140
23,48,25,4.150524,4.174858,1409,8.5506
24,25,36,4.065556,4.069178,1459,8.5738
25,36,29,4.218581,4.173894,1434,8.5594
26,29,11,4.305327,4.206725,1432,8.5111
27,11,42,4.041415,4.064111,1234,7.7037
28,42,54,4.183012,4.188756,1453,8.5963
29,54,44,4.453426,4.392893,1323,8.0019
30,44,36,4.212598,4.082298,1263,7.9489
31,36,34,4.097981,4.020439,1443,8.6264
32,34,7,4.254826,4.322251,1401,8.3883
33,7,22,4.090686,4.064259,1424,8.5659
34,22,47,4.171721,4.199099,1445,8.5939
35,47,51,4.217064,4.234150,1431,8.4551
36,51,16,4.150656,4.175434,1400,8.5221
37,16,53,4.230098,4.291297,1354,8.2698
38,53,0,4.171565,4.198609,1445,8.5939
39,0,60,4.110458,4.126968,1437,8.5572
40,60,38,4.317211,4.338970,1360,8.2923
41,38,2,4.107890,4.188979,1246,7.5108
42,2,12,4.206007,4.267727,1423,8.5464
43,12,35,4.151942,4.155397,1377,8.2294
44,35,8,4.230043,4.227621,1436,8.4862
45,8,56,4.201635,4.229452,1457,8.6290
46,56,1,4.187810,4.113900,1288,7.7747
47,1,47,4.238382,4.328896,1423,8.5241
48,47,22,4.141328,4.167566,1459,8.6101
49,22,20,4.286893,4.362086,1400,8.4770
50,20,10,4.057119,4.011501,1372,8.2304
51,10,2,4.106854,4.105034,1294,8.0920
52,2,12,4.163905,4.238540,1446,8.5837
53,12,20,4.108895,4.097034,1417,8.5075
54,20,10,3.956035,3.976533,1451,8.6315
55,10,2,4.069865,4.069392,1422,8.5583
56,2,54,4.317857,4.260588,1460,8.6046
57,54,0,4.219753,4.253797,1309,8.0346
58,0,60,4.122195,4.088236,1298,7.9952
59,60,38,4.303363,4.304298,1400,8.4088
60,38,50,4.145829,4.139349,1442,8.5749
61,50,54,4.063075,4.173453,1452,8.6076
62,54,25,3.883974,3.942669,1422,8.5893
63,25,36,4.020740,4.042233,1435,8.5486
64,36,34,4.101530,3.989191,1477,8.6083
65,34,35,4.205700,4.204711,1183,7.4072
66,35,0,4.293310,4.312844,1400,8.4039
67,0,25,4.345590,4.299731,1445,8.5548
68,25,2,4.121569,4.123942,1465,8.5837
69,2,45,4.324610,4.314465,1453,8.5656
70,45,30,4.075733,4.150069,1336,8.1208
71,30,46,4.362403,4.356183,1441,8.5723
72,46,1,4.046059,4.059764,1380,8.3731
73,1,32,4.191271,4.141645,1433,8.5363
74,32,9,4.299232,4.237464,1389,8.3705
75,9,15,4.054348,4.013819,1233,7.7232
76,15,49,4.169803,4.159557,1446,8.5983
77,49,48,4.163151,4.154990,1252,7.7074
78,48,6,4.298442,4.262644,1442,8.5614
79,6,22,4.061339,4.046250,1155,7.2328
80,22,47,4.116798,4.107415,1435,8.5412
81,47,56,4.261323,4.287269,1277,7.7215
82,56,6,4.257169,4.206972,1437,8.5442
83,6,56,4.227981,4.200983,1427,8.5784
84,56,6,4.221535,4.137524,1456,8.5742
85,6,32,3.990840,3.964422,1441,8.5960
86,32,61,4.236712,4.258570,1454,8.5681
87,61,2,4.232260,4.233527,1224,7.5803
88,2,54,4.212974,4.209246,1324,8.1596
89,54,25,3.860354,3.900586,1451,8.5596
90,25,36,4.017438,4.003845,1360,8.2124
91,36,29,4.167253,4.123204,1468,8.5578
92,29,23,4.299737,4.343098,1453,8.5605
93,23,18,4.243307,4.242908,1432,8.5390
94,18,12,4.320988,4.355643,1267,7.6490
95,12,35,4.112417,4.116803,1413,8.5096
96,35,8,4.138461,4.192633,1445,8.5506
97,8,52,4.148039,4.135813,1304,8.0704
98,52,22,4.406043,4.271633,1454,8.5676
99,22,35,4.207795,4.193448,1330,8.2729
100,35,0,4.183549,4.277208,1249,7.5952
101,0,21,4.187095,4.084927,1429,8.5423
102,21,9,4.216550,4.202125,1460,8.5703
103,9,15,4.005441,3.964251,1318,7.9912
104,15,49,4.122051,4.129369,1415,8.5211
105,49,50,4.076878,4.140415,1376,8.4523
106,50,53,4.067101,4.133895,1442,8.5924
107,53,11,4.124097,4.077839,1442,8.5370
108,11,42,3.963516,4.035823,1455,8.5830
109,42,54,4.107825,4.152604,1251,7.8074
110,54,25,3.806184,3.873106,1238,7.5043
111,25,36,3.985523,3.967254,1461,8.5735
112,36,34,4.086915,3.968818,1420,8.4426
113,34,40,4.082420,4.140809,1454,8.6127
114,40,25,4.155620,4.156212,1471,8.6536
115,25,36,3.909127,3.921568,1367,8.3920
116,36,34,4.037240,3.938992,1437,8.5817
117,34,35,4.209887,4.161718,1422,8.5017
118,35,8,4.127210,4.159699,1460,8.5697
119,8,41,4.289984,4.245148,1414,8.4693
120,41,6,4.101869,4.083152,1386,8.3475
121,6,22,4.007756,4.005730,1461,8.5810
122,22,35,4.140059,4.158625,1460,8.5872
123,35,53,4.089797,4.056274,1453,8.5683
124,53,11,4.097870,4.041571,1444,8.5729
125,11,45,4.191470,4.179100,1444,8.5875
126,45,30,4.074451,4.120985,1416,8.4736
127,30,46,4.352415,4.320468,1248,7.5627
128,46,1,4.013079,4.018638,1424,8.5531
129,1,47,4.221101,4.304676,1438,8.5672
130,47,56,4.159912,4.240582,1463,8.5787
131,56,1,4.156219,4.069032,1260,7.6926
132,1,19,4.240102,4.262752,1426,8.5502
133,19,24,4.118971,4.111404,1269,7.6236
134,24,54,4.169802,4.134597,1452,8.6123
135,54,25,3.790232,3.848061,1384,8.3358
136,25,29,4.031274,4.143905,1346,8.2306
137,29,23,4.278552,4.313710,1394,8.3707
138,23,29,4.309602,4.288352,1357,8.2268
139,29,11,4.240632,4.191732,1470,8.5723
140,11,42,3.966673,4.016076,1459,8.6289
141,42,54,4.075518,4.116631,1482,8.6259
142,54,25,3.708636,3.826092,1365,8.3195
143,25,36,3.865905,3.876107,1443,8.6080
144,36,34,4.026387,3.907579,1432,8.5515
145,34,40,4.006615,4.100702,1448,8.5905
146,40,57,4.225078,4.297316,1333,7.9851
147,57,59,4.209486,4.214002,1457,8.6087
148,59,10,4.100974,4.152145,1369,8.3398
149,10,11,4.105019,4.081911,1481,8.5979
150,11,42,3.903402,3.988601,1469,8.5855
151,42,54,4.140189,4.076816,1396,8.4153
152,54,0,4.145654,4.201752,1444,8.5864
153,0,60,4.031545,4.056916,1485,8.6459
154,60,36,4.214791,4.161343,1465,8.6003
155,36,34,3.981503,3.866843,1241,7.7373
156,34,40,3.982849,4.060150,1433,8.5580
157,40,21,4.097428,4.120104,1415,8.4838
158,21,47,4.251604,4.204199,1448,8.5776
159,47,56,4.162567,4.205189,1445,8.5737
160,56,6,4.161884,4.098136,1441,8.5895
161,6,56,4.109916,4.090784,1440,8.5372
162,56,34,4.108228,4.163295,1470,8.5688
163,34,35,4.147453,4.119955,1383,8.4262
164,35,53,4.044581,4.016488,1437,8.5594
165,53,17,4.258422,4.183545,1427,8.5632
166,17,7,4.183006,4.101392,1344,8.1814
167,7,22,3.988810,4.028455,1455,8.5964
168,22,35,4.043383,4.127807,1464,8.6028
169,35,53,3.964174,3.978946,1439,8.5542
170,53,11,3.998343,4.009471,1451,8.5734
171,11,45,4.165946,4.149551,1460,8.5785
172,45,63,4.364456,4.353716,1456,8.5690
173,63,18,4.071560,4.067771,1437,8.6321
174,18,38,4.206372,4.222808,1416,8.4959
175,38,2,4.014052,4.136511,1248,7.4875
176,2,54,4.238233,4.193143,1358,8.2717
177,54,25,3.684231,3.801373,1438,8.5659
178,25,36,3.821576,3.845189,1434,8.5725
179,36,34,4.043095,3.838721,1410,8.4940
180,34,40,3.954335,4.019923,1429,8.5563
181,40,25,4.203044,4.133928,1445,8.5481
182,25,29,3.932729,4.114350,1472,8.6004
183,29,23,4.183023,4.240129,1479,8.5996
184,23,29,4.062610,4.212051,1439,8.5898
185,29,23,4.114853,4.168280,1460,8.5969
186,23,29,4.026121,4.136848,1446,8.6126
187,29,48,4.098503,4.129511,1455,8.6006
188,48,6,4.250366,4.235893,1428,8.4779
189,6,32,3.971113,3.924542,1447,8.5608
190,32,61,4.195454,4.229445,1408,8.4664
191,61,2,4.224378,4.199245,1316,8.2412
192,2,54,4.187612,4.161295,1413,8.4672
193,54,25,3.620185,3.764291,1354,8.1443
194,25,36,3.727538,3.798663,1439,8.5519
195,36,21,3.949887,4.002832,1453,8.5692
196,21,9,4.168611,4.174538,1454,8.5709
197,9,3,4.117770,4.151759,1470,8.5803
198,3,39,4.126051,4.169459,1229,7.5792
199,39,59,4.192248,4.222343,1456,8.5787
200,59,15,4.194948,4.215776,1392,8.4318
201,15,19,4.192651,4.159660,1442,8.6189
202,19,24,4.110538,4.070079,1424,8.6005
203,24,4,4.184639,4.123132,1445,8.5759
204,4,23,4.295190,4.275302,1323,8.2146
205,23,29,3.927402,4.103295,1292,7.7237
206,29,48,4.056678,4.085576,1439,8.6160
207,48,25,3.985258,4.118204,1448,8.5905
208,25,2,4.056021,4.132270,1435,8.5418
209,2,12,4.063192,4.218321,1425,8.5356
