position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.166067,4.166067,8,1.0000
1,36,21,4.108161,4.101890,8,1.0000
2,21,9,4.229335,4.235277,8,1.0000
3,9,15,4.072243,4.072071,8,1.0000
4,15,49,4.197194,4.201644,8,1.0000
5,49,43,4.245239,4.241384,8,1.0000
6,43,11,4.183972,4.186194,8,1.0000
7,11,42,4.132448,4.132309,8,1.0000
8,42,54,4.237255,4.235524,151,1.6097
9,54,25,3.964579,3.971505,8,1.0000
10,25,36,4.115554,4.116083,409,2.6713
11,36,29,4.231459,4.229727,444,2.7343
12,29,11,4.248828,4.253749,321,2.5805
13,11,42,4.083953,4.094032,468,2.7675
14,42,0,4.123207,4.078567,553,2.8553
15,0,21,4.115918,4.118793,350,2.3927
16,21,48,4.211120,4.219877,555,2.8631
17,48,25,4.203654,4.216018,530,2.8249
18,25,2,4.156609,4.164681,525,2.8237
19,2,45,4.371574,4.365615,397,2.6959
20,45,62,3.988212,3.989351,546,2.8586
21,62,21,4.263622,4.239812,530,2.8340
22,21,48,4.137560,4.184013,449,2.8401
23,48,25,4.129742,4.170042,441,2.7508
24,25,36,4.055724,4.057599,533,2.8514
25,36,29,4.149477,4.175085,521,2.8430
26,29,11,4.205596,4.206542,470,2.7844
27,11,42,4.044144,4.057792,510,2.8072
28,42,54,4.186732,4.188310,529,2.8198
29,54,44,4.399713,4.390503,538,2.8523
30,44,36,4.097586,4.074927,507,2.8135
31,36,34,4.041877,4.021162,447,2.7697
32,34,7,4.315132,4.322961,535,2.8180
33,7,22,4.053894,4.068894,539,2.8309
34,22,47,4.200209,4.200471,551,2.8389
35,47,51,4.233042,4.238043,550,2.8575
36,51,16,4.201268,4.176222,510,2.8243
37,16,53,4.293991,4.291299,542,2.8389
38,53,0,4.176814,4.197881,533,2.8419
39,0,60,4.116968,4.130189,515,2.8277
40,60,38,4.308845,4.336758,533,2.8280
41,38,2,4.176455,4.186572,552,2.8520
42,2,12,4.247246,4.266316,508,2.8091
43,12,35,4.166262,4.157309,511,2.8200
44,35,8,4.212741,4.226566,535,2.8392
45,8,56,4.215489,4.228423,546,2.8260
46,56,1,4.102582,4.114080,524,2.8349
47,1,47,4.307899,4.326172,511,2.8271
48,47,22,4.136351,4.159030,468,2.7955
49,22,20,4.350625,4.362290,530,2.8429
50,20,10,4.018921,4.012910,528,2.8285
51,10,2,4.117441,4.103203,556,2.8471
52,2,12,4.177010,4.235471,471,2.7989
53,12,20,4.073978,4.091898,506,2.7941
54,20,10,4.015212,3.975356,497,2.8395
55,10,2,4.076604,4.060753,427,2.7794
56,2,54,4.212084,4.257734,474,2.8340
57,54,0,4.265861,4.250766,520,2.8233
58,0,60,4.081376,4.089048,496,2.8105
59,60,38,4.305099,4.297784,540,2.8423
60,38,50,4.112127,4.136596,529,2.8382
61,50,54,4.135439,4.173059,530,2.8294
62,54,25,3.949158,3.942510,489,2.8145
63,25,36,4.016092,4.015363,509,2.7980
64,36,34,3.993459,3.980522,519,2.8429
65,34,35,4.209357,4.209412,517,2.8174
66,35,0,4.285230,4.314397,524,2.8391
67,0,25,4.336400,4.304062,469,2.8097
68,25,2,4.158995,4.122143,439,2.8013
69,2,45,4.318031,4.309393,480,2.8268
70,45,30,4.158917,4.154216,535,2.8472
71,30,46,4.321705,4.349550,520,2.8349
72,46,1,4.073607,4.059348,553,2.8574
73,1,32,4.173666,4.141362,499,2.8235
74,32,9,4.249091,4.237990,526,2.8202
75,9,15,4.027008,4.013704,539,2.8472
76,15,49,4.159639,4.160600,520,2.8154
77,49,48,4.121951,4.163863,527,2.8189
78,48,6,4.256285,4.264992,516,2.8271
79,6,22,4.056440,4.049814,536,2.8440
80,22,47,4.085349,4.100083,508,2.8153
81,47,56,4.244728,4.287532,515,2.8085
82,56,6,4.209242,4.216310,511,2.8299
83,6,56,4.253786,4.205460,497,2.8207
84,56,6,4.190738,4.136966,445,2.7771
85,6,32,4.014520,3.969038,506,2.8662
86,32,61,4.212183,4.253743,514,2.8255
87,61,2,4.236941,4.233042,528,2.8210
88,2,54,4.174499,4.211871,505,2.8092
89,54,25,3.917865,3.900794,516,2.8093
90,25,36,3.990297,3.970776,483,2.8271
91,36,29,4.140206,4.124066,501,2.8032
92,29,23,4.324020,4.350981,535,2.8368
93,23,18,4.233392,4.245965,528,2.8316
94,18,12,4.338144,4.357116,550,2.8351
95,12,35,4.092672,4.117705,518,2.8253
96,35,8,4.166026,4.184816,531,2.8353
97,8,52,4.149131,4.135943,535,2.8075
98,52,22,4.249546,4.274881,525,2.8272
99,22,35,4.210426,4.200060,533,2.8472
100,35,0,4.246381,4.273862,432,2.7812
101,0,21,4.075338,4.083575,509,2.8095
102,21,9,4.203811,4.209964,534,2.8168
103,9,15,3.991544,3.962987,539,2.8483
104,15,49,4.145067,4.124271,511,2.8373
105,49,50,4.106191,4.139363,502,2.8141
106,50,53,4.120937,4.130280,547,2.8341
107,53,11,4.082136,4.077878,530,2.8421
108,11,42,4.037878,4.023696,528,2.8268
109,42,54,4.154827,4.150969,532,2.8228
110,54,25,3.874776,3.864584,482,2.8082
111,25,36,3.945304,3.926769,458,2.8141
112,36,34,3.946506,3.949306,490,2.8010
113,34,40,4.176536,4.142916,504,2.8088
114,40,25,4.095098,4.137221,530,2.8307
115,25,36,3.896446,3.880703,494,2.8596
116,36,34,3.884447,3.909244,421,2.7646
117,34,35,4.201357,4.170000,427,2.7864
118,35,8,4.101403,4.144116,480,2.8132
119,8,41,4.259089,4.235061,458,2.7702
120,41,6,4.065674,4.093479,549,2.8439
121,6,22,4.050430,4.013674,526,2.8450
122,22,35,4.126828,4.156663,539,2.8448
123,35,53,4.022145,4.063595,445,2.8221
124,53,11,4.029466,4.037250,499,2.8028
125,11,45,4.203677,4.187222,486,2.8050
126,45,30,4.120675,4.116187,544,2.8469
127,30,46,4.264537,4.302109,506,2.8190
128,46,1,3.989620,4.013289,530,2.8385
129,1,47,4.232846,4.291474,507,2.8079
130,47,56,4.217205,4.240749,542,2.8620
131,56,1,4.077817,4.083250,513,2.8365
132,1,19,4.281751,4.261475,507,2.8324
133,19,24,4.089631,4.111172,514,2.8316
134,24,54,4.116754,4.136226,537,2.8424
135,54,25,3.832727,3.823885,506,2.8175
136,25,29,4.091739,4.148895,458,2.8374
137,29,23,4.317610,4.313555,525,2.8251
138,23,29,4.286974,4.276771,527,2.8276
139,29,11,4.167664,4.167343,480,2.8201
140,11,42,3.995101,3.989199,509,2.8149
141,42,54,4.098726,4.109503,533,2.8150
142,54,25,3.793982,3.791407,471,2.8242
143,25,36,3.832490,3.836095,479,2.8456
144,36,34,3.903262,3.871835,523,2.8276
145,34,40,4.129923,4.087817,520,2.8318
146,40,57,4.293306,4.292073,510,2.8140
147,57,59,4.164222,4.216534,524,2.8030
148,59,10,4.211060,4.151086,497,2.8173
149,10,11,4.075469,4.079208,523,2.8348
150,11,42,3.939290,3.954623,513,2.8152
151,42,54,4.083353,4.065929,512,2.8297
152,54,0,4.214656,4.198858,490,2.8398
153,0,60,4.072042,4.052384,502,2.8176
154,60,36,4.126062,4.151412,547,2.8387
155,36,34,3.852743,3.827556,408,2.6902
156,34,40,4.025320,4.035645,486,2.7865
157,40,21,4.026940,4.115921,503,2.8332
158,21,47,4.218164,4.191091,524,2.8361
159,47,56,4.138765,4.194382,517,2.8258
160,56,6,4.136060,4.109748,501,2.8152
161,6,56,4.149769,4.096974,534,2.8421
162,56,34,4.177814,4.160107,503,2.8275
163,34,35,4.136462,4.128077,497,2.8400
164,35,53,4.000344,4.022364,495,2.8210
165,53,17,4.178447,4.185544,497,2.8104
166,17,7,4.090414,4.102215,558,2.8480
167,7,22,4.037657,4.033501,527,2.8227
168,22,35,4.087503,4.113331,536,2.8316
169,35,53,3.933863,3.976799,458,2.8056
170,53,11,3.996518,3.996120,470,2.8134
171,11,45,4.194942,4.155365,499,2.8194
172,45,63,4.354128,4.354258,559,2.8557
173,63,18,4.082266,4.069170,534,2.8218
174,18,38,4.254144,4.228780,536,2.8177
175,38,2,4.158099,4.130218,522,2.8270
176,2,54,4.139991,4.172119,502,2.8130
177,54,25,3.764678,3.763176,494,2.8316
178,25,36,3.811379,3.790408,490,2.8300
179,36,34,3.819644,3.785640,512,2.7994
180,34,40,3.985886,3.981506,514,2.8314
181,40,25,4.008899,4.092060,502,2.8063
182,25,29,4.071792,4.123731,486,2.8289
183,29,23,4.192713,4.228269,519,2.8171
184,23,29,4.202613,4.189550,525,2.8231
185,29,23,4.149841,4.136997,503,2.8260
186,23,29,4.141625,4.099008,438,2.7538
187,29,48,4.129633,4.131124,525,2.8307
188,48,6,4.197627,4.234287,510,2.8191
189,6,32,3.966782,3.931313,524,2.8191
190,32,61,4.171102,4.216767,523,2.8070
191,61,2,4.208347,4.193642,500,2.8098
192,2,54,4.088769,4.132357,511,2.8514
193,54,25,3.718380,3.719397,485,2.8079
194,25,36,3.739075,3.735022,453,2.8475
195,36,21,4.063207,4.041092,453,2.7687
196,21,9,4.130628,4.176085,546,2.8465
197,9,3,4.134706,4.159773,539,2.8219
