position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.164996,4.166067,584,3.0000
1,36,21,4.107280,4.102131,570,2.9728
2,21,9,4.212109,4.234957,460,2.6884
3,9,15,4.064001,4.072748,470,2.6695
4,15,49,4.199650,4.201969,484,2.7460
5,49,43,4.256133,4.241237,468,2.6624
6,43,11,4.180343,4.184228,452,2.6540
7,11,42,4.130599,4.132260,442,2.6542
8,42,54,4.208037,4.235757,439,2.6316
9,54,25,3.971536,3.969638,456,2.6622
10,25,36,4.126031,4.115966,438,2.6904
11,36,29,4.251070,4.227796,437,2.6554
12,29,11,4.264130,4.254942,451,2.6706
13,11,42,4.079693,4.093540,429,2.6473
14,42,0,4.093249,4.078798,431,2.6908
15,0,21,4.124839,4.117351,448,2.6649
16,21,48,4.203607,4.220368,432,2.6824
17,48,25,4.183228,4.216239,435,2.6354
18,25,2,4.150154,4.163764,425,2.6645
19,2,45,4.359097,4.365309,451,2.6609
20,45,62,3.986431,3.988688,453,2.6562
21,62,21,4.251899,4.238773,440,2.6509
22,21,48,4.142420,4.185826,418,2.6959
23,48,25,4.152637,4.171626,428,2.6644
24,25,36,4.036140,4.062684,456,2.7714
25,36,29,4.204806,4.177234,449,2.7278
26,29,11,4.212923,4.209878,446,2.6507
27,11,42,4.026757,4.059285,425,2.6722
28,42,54,4.171684,4.191678,443,2.6669
29,54,44,4.397717,4.392469,440,2.6701
30,44,36,4.119989,4.078882,452,2.6686
31,36,34,4.038918,4.020549,433,2.6704
32,34,7,4.315386,4.323282,432,2.6365
33,7,22,4.025424,4.067876,443,2.6620
34,22,47,4.163403,4.201635,449,2.6522
35,47,51,4.236645,4.238243,454,2.6679
36,51,16,4.197169,4.175956,438,2.6716
37,16,53,4.275973,4.291690,447,2.6574
38,53,0,4.182343,4.197276,440,2.6564
39,0,60,4.125451,4.131776,438,2.6891
40,60,38,4.345494,4.335876,446,2.6565
41,38,2,4.196452,4.185950,442,2.6568
42,2,12,4.298093,4.265728,441,2.6580
43,12,35,4.166076,4.155342,434,2.6387
44,35,8,4.207164,4.227168,431,2.6484
45,8,56,4.209661,4.226641,454,2.6575
46,56,1,4.108096,4.114135,446,2.6608
47,1,47,4.316627,4.326311,453,2.6922
48,47,22,4.188235,4.159633,451,2.6733
49,22,20,4.351660,4.362275,441,2.6567
50,20,10,4.041217,4.013743,440,2.6512
51,10,2,4.113788,4.106129,451,2.6622
52,2,12,4.206061,4.234008,436,2.6877
53,12,20,4.068610,4.093875,428,2.6555
54,20,10,4.030447,3.977368,422,2.6448
55,10,2,4.081890,4.065041,456,2.7208
56,2,54,4.167730,4.257689,427,2.7138
57,54,0,4.254086,4.252485,444,2.6727
58,0,60,4.073510,4.090657,456,2.7185
59,60,38,4.319014,4.296610,443,2.6584
60,38,50,4.085329,4.136180,440,2.6540
61,50,54,4.165151,4.171863,447,2.6558
62,54,25,3.948210,3.941628,427,2.6966
63,25,36,4.028555,4.022001,430,2.6600
64,36,34,3.962640,3.979615,436,2.6705
65,34,35,4.184378,4.209817,438,2.6493
66,35,0,4.270642,4.319155,439,2.6466
67,0,25,4.331287,4.307564,424,2.6835
68,25,2,4.158231,4.120242,453,2.7542
69,2,45,4.302226,4.311412,454,2.7110
70,45,30,4.152128,4.155408,449,2.6738
71,30,46,4.333091,4.349711,440,2.6528
72,46,1,4.059575,4.059698,451,2.6615
73,1,32,4.151621,4.139899,457,2.7076
74,32,9,4.223586,4.239281,446,2.6400
75,9,15,3.996361,4.016267,437,2.6358
76,15,49,4.136345,4.161050,443,2.6687
77,49,48,4.158333,4.165527,447,2.6675
78,48,6,4.243358,4.259790,430,2.6310
79,6,22,4.075050,4.049010,449,2.6587
80,22,47,4.079755,4.097795,441,2.6565
81,47,56,4.249339,4.286720,446,2.6689
82,56,6,4.250791,4.220225,441,2.6567
83,6,56,4.211544,4.208890,437,2.6720
84,56,6,4.209192,4.140041,430,2.7037
85,6,32,4.016254,3.964386,440,2.7083
86,32,61,4.230413,4.254192,447,2.6807
87,61,2,4.235839,4.233224,430,2.6398
88,2,54,4.191285,4.209838,443,2.6684
89,54,25,3.918281,3.901131,447,2.6828
90,25,36,3.975535,3.979861,426,2.6568
91,36,29,4.154274,4.128593,452,2.6979
92,29,23,4.328640,4.351749,448,2.6591
93,23,18,4.228623,4.245980,443,2.6536
94,18,12,4.356937,4.352546,449,2.6548
95,12,35,4.089060,4.112509,435,2.6499
96,35,8,4.165673,4.185531,444,2.6786
97,8,52,4.129302,4.135698,440,2.6668
98,52,22,4.247005,4.276951,441,2.6558
99,22,35,4.172624,4.200369,448,2.6669
100,35,0,4.277844,4.276894,441,2.7183
101,0,21,4.084618,4.081827,438,2.6760
102,21,9,4.184222,4.212242,445,2.6498
103,9,15,3.985890,3.965017,432,2.6458
104,15,49,4.115241,4.125618,446,2.7098
105,49,50,4.123180,4.140487,445,2.6779
106,50,53,4.109997,4.131661,444,2.6749
107,53,11,4.090276,4.080514,444,2.6747
108,11,42,4.000512,4.027327,449,2.6664
109,42,54,4.147755,4.155613,451,2.6725
110,54,25,3.873942,3.865025,425,2.6531
111,25,36,3.960314,3.934328,421,2.6750
112,36,34,3.949409,3.946414,445,2.7046
113,34,40,4.146366,4.137625,442,2.6541
114,40,25,4.122873,4.139758,447,2.6689
115,25,36,3.892523,3.888318,468,2.7838
116,36,34,3.946884,3.907301,456,2.7757
117,34,35,4.177957,4.172224,420,2.6792
118,35,8,4.101475,4.145876,429,2.6435
119,8,41,4.275853,4.237294,437,2.6449
120,41,6,4.063196,4.093066,452,2.6626
121,6,22,4.006055,4.014853,450,2.6594
122,22,35,4.117209,4.157408,448,2.6631
123,35,53,4.039015,4.062018,446,2.7575
124,53,11,4.045525,4.041231,436,2.6513
125,11,45,4.206432,4.187601,456,2.7091
126,45,30,4.102592,4.119004,446,2.6643
127,30,46,4.295040,4.303374,428,2.6403
128,46,1,4.000618,4.014304,449,2.6514
129,1,47,4.245140,4.291930,441,2.6719
130,47,56,4.180647,4.240307,445,2.6682
131,56,1,4.077243,4.081176,439,2.6516
132,1,19,4.292049,4.263133,439,2.7147
133,19,24,4.107021,4.110931,449,2.6549
134,24,54,4.140323,4.136369,434,2.6351
135,54,25,3.857944,3.826163,437,2.6484
136,25,29,4.087831,4.157383,417,2.6775
137,29,23,4.266545,4.313183,445,2.6637
138,23,29,4.307663,4.276733,434,2.6374
139,29,11,4.142336,4.169838,453,2.6990
140,11,42,3.970154,3.997351,439,2.6667
141,42,54,4.122073,4.113593,454,2.6820
142,54,25,3.803730,3.791637,426,2.6765
143,25,36,3.823201,3.847794,440,2.7555
144,36,34,3.907561,3.866390,449,2.6937
145,34,40,4.124719,4.081941,440,2.6822
146,40,57,4.283243,4.292359,443,2.6710
147,57,59,4.217880,4.215323,439,2.6396
148,59,10,4.184147,4.151787,447,2.6514
149,10,11,4.075111,4.077571,441,2.6481
150,11,42,3.957597,3.963540,432,2.6466
151,42,54,4.071135,4.069312,457,2.7126
152,54,0,4.217039,4.199982,428,2.6468
153,0,60,4.086815,4.052291,440,2.6532
154,60,36,4.139837,4.154488,452,2.6719
155,36,34,3.859489,3.820402,434,2.6733
156,34,40,4.081990,4.029787,427,2.6680
157,40,21,4.061327,4.115706,431,2.6721
158,21,47,4.243639,4.186480,444,2.6687
159,47,56,4.139698,4.194527,447,2.6429
160,56,6,4.142592,4.109533,441,2.6804
161,6,56,4.154467,4.095557,451,2.6854
162,56,34,4.177338,4.161870,437,2.7437
163,34,35,4.144267,4.128807,419,2.6366
164,35,53,4.022038,4.017795,440,2.6291
165,53,17,4.190534,4.187581,430,2.6315
166,17,7,4.090906,4.098617,448,2.6332
167,7,22,4.019540,4.032527,442,2.6419
168,22,35,4.090190,4.114090,452,2.6659
169,35,53,3.923802,3.970805,410,2.6535
170,53,11,3.992716,3.996565,431,2.6947
171,11,45,4.184414,4.151373,450,2.6854
172,45,63,4.338941,4.352646,453,2.6696
173,63,18,4.112930,4.069774,435,2.6449
174,18,38,4.223200,4.229285,447,2.6510
175,38,2,4.147786,4.130745,441,2.6482
176,2,54,4.119011,4.174307,455,2.7030
177,54,25,3.766563,3.757922,434,2.6576
178,25,36,3.816039,3.800050,420,2.6579
179,36,34,3.808895,3.779040,442,2.6855
180,34,40,3.981667,3.975941,428,2.6723
181,40,25,4.040989,4.094823,444,2.6804
182,25,29,4.065796,4.135788,464,2.7774
183,29,23,4.214741,4.227917,452,2.6738
184,23,29,4.215733,4.189661,437,2.6470
185,29,23,4.162172,4.136471,439,2.6773
186,23,29,4.129278,4.098594,435,2.6861
187,29,48,4.130681,4.138853,446,2.6929
188,48,6,4.187201,4.226601,428,2.6554
189,6,32,3.946118,3.925330,442,2.6863
190,32,61,4.201771,4.218499,444,2.6449
191,61,2,4.174310,4.195311,440,2.6556
192,2,54,4.082487,4.136489,448,2.6965
193,54,25,3.708533,3.711956,435,2.6838
194,25,36,3.734389,3.744983,421,2.7052
195,36,21,4.068405,4.043498,458,2.7682
196,21,9,4.086612,4.177489,452,2.6706
197,9,3,4.137682,4.158839,440,2.6390
198,3,39,4.176652,4.163782,437,2.6388
199,39,59,4.216543,4.221920,439,2.6550
200,59,15,4.190901,4.220310,439,2.6379
201,15,19,4.138315,4.154164,433,2.6511
202,19,24,4.101036,4.064621,433,2.6414
203,24,4,4.130196,4.117966,441,2.6645
204,4,23,4.222764,4.243159,444,2.6390
205,23,29,4.054694,4.047768,443,2.6719
206,29,48,4.093112,4.093508,444,2.6712
207,48,25,4.096656,4.131609,445,2.6839
208,25,2,4.112783,4.123705,451,2.7250
209,2,12,4.204704,4.215127,434,2.6499
210,12,35,4.126798,4.102284,442,2.6613
211,35,0,4.264213,4.248817,439,2.6519
212,0,25,4.269396,4.254227,437,2.6595
213,25,2,4.089077,4.065628,442,2.7264
214,2,12,4.147646,4.179770,458,2.7429
215,12,35,4.054887,4.059384,425,2.6517
216,35,53,3.885638,3.914142,435,2.6774
217,53,17,4.138763,4.153764,472,2.7459
218,17,7,4.078657,4.061789,455,2.6803
219,7,31,4.256917,4.287474,440,2.6529
220,31,30,4.341561,4.269979,446,2.6419
221,30,31,4.314488,4.242826,432,2.6437
222,31,12,4.229238,4.262578,425,2.6649
223,12,35,3.979336,4.023269,422,2.6337
224,35,8,4.104236,4.105561,444,2.6983
225,8,56,4.134241,4.173859,448,2.6665
226,56,1,4.068537,4.055859,428,2.6525
227,1,32,4.075418,4.078284,446,2.6654
228,32,61,4.136817,4.179384,441,2.6606
229,61,2,4.172498,4.162627,424,2.6344
230,2,12,4.119243,4.148523,448,2.7134
231,12,35,3.941141,3.981761,425,2.6643
232,35,53,3.847637,3.856934,428,2.6863
233,53,11,3.955628,3.956803,467,2.7622
234,11,42,3.926276,3.929394,460,2.7013
235,42,45,4.161247,4.106179,448,2.6805
236,45,63,4.295510,4.313068,450,2.6581
237,63,18,4.000021,4.019672,449,2.6540
238,18,38,4.210381,4.187568,461,2.6829
239,38,50,4.055743,4.108661,440,2.6685
240,50,53,4.087447,4.087305,446,2.6623
241,53,11,3.904517,3.922007,426,2.6626
242,11,42,3.871630,3.892767,456,2.7260
243,42,45,4.092758,4.055921,433,2.7033
244,45,63,4.285576,4.274878,447,2.6867
245,63,6,4.248648,4.246827,435,2.7089
246,6,32,3.877143,3.873036,445,2.6694
247,32,9,4.267072,4.232478,446,2.6598
248,9,3,4.082155,4.112910,443,2.6442
249,3,41,4.260540,4.272958,452,2.6730
250,41,30,4.021639,4.025847,449,2.6625
251,30,46,4.219748,4.250426,436,2.6623
252,46,47,4.366643,4.371000,446,2.6612
253,47,51,4.245367,4.196410,455,2.6961
254,51,29,4.283292,4.265622,435,2.6419
255,29,48,4.030000,4.043531,444,2.6327
256,48,6,4.180273,4.200547,429,2.6728
257,6,56,4.056285,4.072843,447,2.6856
258,56,34,4.116539,4.132271,440,2.6616
259,34,40,3.946512,3.925986,442,2.6709
260,40,21,4.050000,4.058639,441,2.6684
261,21,48,4.134449,4.127219,446,2.6687
262,48,25,4.046140,4.073987,459,2.7844
263,25,29,4.036701,4.117165,454,2.7458
264,29,23,4.017512,4.010904,435,2.6925
265,23,29,3.979080,3.969575,432,2.6595
266,29,11,4.140427,4.149256,467,2.7493
267,11,24,4.121464,4.115543,442,2.7067
268,24,4,4.068736,4.069742,436,2.6683
269,4,19,4.151524,4.158924,440,2.6646
270,19,38,4.114308,4.100964,456,2.7002
271,38,2,4.102196,4.084339,457,2.6899
272,2,12,4.076277,4.111238,445,2.6766
273,12,20,4.069361,4.050195,435,2.6859
274,20,10,3.937219,3.943074,443,2.6585
275,10,2,4.002191,4.001601,447,2.6489
276,2,45,4.255242,4.251873,443,2.6995
277,45,30,4.074155,4.093243,444,2.6631
278,30,46,4.150137,4.206248,434,2.6553
279,46,47,4.311371,4.322360,450,2.6737
280,47,22,4.014656,4.062313,459,2.6981
281,22,35,4.055538,4.078223,447,2.6574
282,35,0,4.221167,4.206573,442,2.6668
283,0,60,4.018532,4.022468,451,2.6999
284,60,38,4.288672,4.263170,448,2.6559
285,38,2,4.034747,4.031803,434,2.6444
286,2,45,4.211415,4.204233,427,2.6956
287,45,30,4.034890,4.052360,440,2.6738
288,30,46,4.141178,4.162484,422,2.6750
289,46,47,4.257295,4.272896,450,2.6703
290,47,56,4.074327,4.144135,445,2.7142
291,56,1,4.023529,4.016312,442,2.6792
292,1,32,3.968788,4.020506,449,2.6968
