position,token,target,loss_nats,passthrough_nats,visits,mean_hops
0,25,36,4.166067,4.166067,8,1.0000
1,36,21,4.101890,4.101890,8,1.0000
2,21,9,4.235385,4.235385,8,1.0000
3,9,15,4.072522,4.072522,8,1.0000
4,15,49,4.202026,4.202026,8,1.0000
5,49,43,4.241608,4.241608,8,1.0000
6,43,11,4.185974,4.185974,8,1.0000
7,11,42,4.132384,4.132384,8,1.0000
8,42,54,4.235509,4.235509,150,1.6087
9,54,25,3.971558,3.971558,8,1.0000
10,25,36,4.116689,4.116689,410,2.6725
11,36,29,4.230332,4.230332,446,2.7365
12,29,11,4.253903,4.253903,324,2.5830
13,11,42,4.094132,4.094132,471,2.7706
14,42,0,4.079408,4.079408,555,2.8490
15,0,21,4.121723,4.121723,347,2.4234
16,21,48,4.219442,4.219442,552,2.8594
17,48,25,4.215325,4.215325,524,2.8171
18,25,2,4.164654,4.164654,517,2.8241
19,2,45,4.366879,4.366879,396,2.7047
20,45,62,3.989439,3.989439,555,2.8644
21,62,21,4.238092,4.238092,523,2.8168
22,21,48,4.183456,4.183456,445,2.8409
23,48,25,4.166192,4.166192,460,2.7644
24,25,36,4.056295,4.056295,475,2.8128
25,36,29,4.178212,4.178212,523,2.8179
26,29,11,4.206734,4.206734,503,2.8205
27,11,42,4.057185,4.057185,486,2.7986
28,42,54,4.187146,4.187146,520,2.8172
29,54,44,4.391386,4.391386,554,2.8545
30,44,36,4.073429,4.073429,525,2.8338
31,36,34,4.020170,4.020170,481,2.7680
32,34,7,4.321479,4.321479,535,2.8458
33,7,22,4.068813,4.068813,519,2.8195
34,22,47,4.201844,4.201844,547,2.8464
35,47,51,4.238488,4.238488,556,2.8522
36,51,16,4.177940,4.177940,523,2.8180
37,16,53,4.291592,4.291592,536,2.8379
38,53,0,4.197272,4.197272,532,2.8275
39,0,60,4.130003,4.130003,513,2.8480
40,60,38,4.338054,4.338054,527,2.8235
41,38,2,4.185984,4.185984,533,2.8396
42,2,12,4.268342,4.268342,536,2.8521
43,12,35,4.153843,4.153843,509,2.8223
44,35,8,4.225399,4.225399,534,2.8348
45,8,56,4.229140,4.229140,541,2.8347
46,56,1,4.115690,4.115690,531,2.8333
47,1,47,4.326185,4.326185,527,2.8388
48,47,22,4.157874,4.157874,535,2.8409
49,22,20,4.364201,4.364201,519,2.8331
50,20,10,4.013328,4.013328,533,2.8337
51,10,2,4.101866,4.101866,552,2.8493
52,2,12,4.233228,4.233228,488,2.8252
53,12,20,4.096590,4.096590,512,2.8326
54,20,10,3.974293,3.974293,503,2.8300
55,10,2,4.058415,4.058415,500,2.8010
56,2,54,4.257564,4.257564,435,2.8044
57,54,0,4.251610,4.251610,522,2.8301
58,0,60,4.084862,4.084862,527,2.8538
59,60,38,4.298897,4.298897,527,2.8222
60,38,50,4.135281,4.135281,535,2.8370
61,50,54,4.174087,4.174087,525,2.8266
62,54,25,3.944351,3.944351,464,2.7454
63,25,36,4.008421,4.008421,514,2.8171
64,36,34,3.974340,3.974340,522,2.8081
65,34,35,4.210011,4.210011,528,2.8178
66,35,0,4.317235,4.317235,510,2.8249
67,0,25,4.303672,4.303672,483,2.8067
68,25,2,4.115027,4.115027,408,2.7871
69,2,45,4.310213,4.310213,501,2.8388
70,45,30,4.153195,4.153195,542,2.8503
71,30,46,4.350233,4.350233,520,2.8228
72,46,1,4.059898,4.059898,542,2.8638
73,1,32,4.140292,4.140292,515,2.8138
74,32,9,4.239052,4.239052,535,2.8269
75,9,15,4.015054,4.015054,532,2.8314
76,15,49,4.160201,4.160201,515,2.8087
77,49,48,4.164088,4.164088,518,2.8301
78,48,6,4.264938,4.264938,515,2.8305
79,6,22,4.047218,4.047218,538,2.8416
80,22,47,4.092032,4.092032,545,2.8370
81,47,56,4.284169,4.284169,515,2.8305
82,56,6,4.215228,4.215228,524,2.8148
83,6,56,4.201967,4.201967,503,2.8159
84,56,6,4.128675,4.128675,458,2.8113
85,6,32,3.965641,3.965641,484,2.8214
86,32,61,4.256441,4.256441,528,2.8088
87,61,2,4.233754,4.233754,553,2.8593
88,2,54,4.201796,4.201796,532,2.8467
89,54,25,3.893150,3.893150,506,2.8191
90,25,36,3.961464,3.961464,496,2.8456
91,36,29,4.125813,4.125813,511,2.8142
92,29,23,4.355423,4.355423,529,2.8254
93,23,18,4.246156,4.246156,536,2.8259
94,18,12,4.352665,4.352665,553,2.8401
95,12,35,4.107235,4.107235,516,2.8076
96,35,8,4.180829,4.180829,494,2.7930
97,8,52,4.134829,4.134829,534,2.8325
98,52,22,4.271916,4.271916,545,2.8408
99,22,35,4.199472,4.199472,515,2.8178
100,35,0,4.273514,4.273514,448,2.7807
101,0,21,4.087292,4.087292,498,2.8289
102,21,9,4.208459,4.208459,542,2.8385
103,9,15,3.960792,3.960792,529,2.8280
104,15,49,4.120228,4.120228,499,2.8110
105,49,50,4.145847,4.145847,503,2.8122
106,50,53,4.129357,4.129357,531,2.8149
107,53,11,4.080952,4.080952,540,2.8327
108,11,42,4.020760,4.020760,527,2.8330
109,42,54,4.144013,4.144013,536,2.8334
110,54,25,3.854825,3.854825,506,2.8502
111,25,36,3.910870,3.910870,463,2.8129
112,36,34,3.935993,3.935993,480,2.7893
113,34,40,4.147312,4.147312,511,2.8240
114,40,25,4.147892,4.147892,538,2.8363
115,25,36,3.855249,3.855249,473,2.8499
116,36,34,3.888265,3.888265,429,2.7687
117,34,35,4.163716,4.163716,481,2.8084
118,35,8,4.134123,4.134123,499,2.8231
119,8,41,4.236182,4.236182,514,2.8371
120,41,6,4.088965,4.088965,558,2.8538
121,6,22,4.008400,4.008400,505,2.8083
122,22,35,4.150608,4.150608,536,2.8384
123,35,53,4.056346,4.056346,453,2.8292
124,53,11,4.039523,4.039523,516,2.8261
125,11,45,4.188155,4.188155,502,2.8352
126,45,30,4.113303,4.113303,534,2.8335
127,30,46,4.299799,4.299799,533,2.8397
128,46,1,4.012332,4.012332,528,2.8459
129,1,47,4.289507,4.289507,516,2.8200
130,47,56,4.233252,4.233252,537,2.8199
131,56,1,4.078435,4.078435,511,2.8180
132,1,19,4.261652,4.261652,527,2.8306
133,19,24,4.109706,4.109706,522,2.8390
134,24,54,4.134483,4.134483,548,2.8485
135,54,25,3.814698,3.814698,494,2.8255
136,25,29,4.140472,4.140472,467,2.8525
137,29,23,4.314478,4.314478,529,2.8394
138,23,29,4.273442,4.273442,535,2.8315
139,29,11,4.170526,4.170526,493,2.8158
140,11,42,3.987066,3.987066,502,2.8170
141,42,54,4.096389,4.096389,515,2.8206
142,54,25,3.777059,3.777059,464,2.8269
143,25,36,3.804138,3.804138,452,2.8635
144,36,34,3.840164,3.840164,520,2.8457
145,34,40,4.091607,4.091607,526,2.8342
146,40,57,4.289500,4.289500,529,2.8331
147,57,59,4.211804,4.211804,536,2.8436
148,59,10,4.151655,4.151655,540,2.8407
149,10,11,4.078007,4.078007,536,2.8380
150,11,42,3.948837,3.948837,501,2.8149
151,42,54,4.046240,4.046240,495,2.8188
152,54,0,4.191917,4.191917,498,2.8493
153,0,60,4.050872,4.050872,501,2.8229
154,60,36,4.141840,4.141840,529,2.8462
155,36,34,3.790307,3.790307,437,2.7998
156,34,40,4.033980,4.033980,454,2.7945
157,40,21,4.114864,4.114864,513,2.8093
158,21,47,4.195106,4.195106,526,2.8355
159,47,56,4.182288,4.182288,531,2.8360
160,56,6,4.093667,4.093667,512,2.8207
161,6,56,4.077323,4.077323,530,2.8166
162,56,34,4.150925,4.150925,479,2.8143
163,34,35,4.112332,4.112332,501,2.8430
164,35,53,4.005559,4.005559,501,2.8288
165,53,17,4.185497,4.185497,523,2.8307
166,17,7,4.100551,4.100551,554,2.8495
167,7,22,4.031511,4.031511,521,2.8034
168,22,35,4.102171,4.102171,541,2.8355
169,35,53,3.954838,3.954838,448,2.8016
170,53,11,3.998844,3.998844,455,2.8191
171,11,45,4.148401,4.148401,503,2.8459
172,45,63,4.362175,4.362175,544,2.8504
173,63,18,4.064041,4.064041,516,2.8217
174,18,38,4.226319,4.226319,531,2.8390
175,38,2,4.124459,4.124459,541,2.8417
176,2,54,4.166636,4.166636,489,2.8173
177,54,25,3.737531,3.737531,496,2.8164
178,25,36,3.750425,3.750425,446,2.7710
179,36,34,3.740477,3.740477,516,2.8534
180,34,40,3.973794,3.973794,506,2.8465
181,40,25,4.106316,4.106316,504,2.8186
182,25,29,4.100873,4.100873,463,2.8271
183,29,23,4.222761,4.222761,528,2.8375
184,23,29,4.179668,4.179668,524,2.8305
185,29,23,4.123571,4.123571,455,2.7567
186,23,29,4.080711,4.080711,489,2.8129
187,29,48,4.146655,4.146655,481,2.8374
188,48,6,4.227072,4.227072,532,2.8293
189,6,32,3.920417,3.920417,515,2.7982
190,32,61,4.215400,4.215400,533,2.8266
191,61,2,4.193183,4.193183,537,2.8315
192,2,54,4.124331,4.124331,525,2.8160
193,54,25,3.690896,3.690896,465,2.7941
194,25,36,3.689632,3.689632,455,2.8198
195,36,21,4.027164,4.027164,481,2.7811
196,21,9,4.172564,4.172564,545,2.8296
197,9,3,4.155618,4.155618,546,2.8410
198,3,39,4.158861,4.158861,530,2.8297
199,39,59,4.218840,4.218840,521,2.8359
200,59,15,4.217071,4.217071,512,2.8400
201,15,19,4.155822,4.155822,516,2.8286
202,19,24,4.061107,4.061107,523,2.8310
203,24,4,4.119836,4.119836,530,2.8361
204,4,23,4.243458,4.243458,536,2.8406
205,23,29,4.024760,4.024760,492,2.8497
206,29,48,4.098226,4.098226,489,2.8277
207,48,25,4.134152,4.134152,504,2.8103
208,25,2,4.111465,4.111465,506,2.8028
209,2,12,4.209869,4.209869,501,2.8265
210,12,35,4.090957,4.090957,518,2.8302
211,35,0,4.244921,4.244921,469,2.7763
212,0,25,4.237426,4.237426,489,2.8064
213,25,2,4.047868,4.047868,451,2.8175
214,2,12,4.169648,4.169648,499,2.8293
215,12,35,4.044167,4.044167,455,2.7396
216,35,53,3.894096,3.894096,460,2.8034
217,53,17,4.148127,4.148127,540,2.8275
218,17,7,4.060767,4.060767,566,2.8668
219,7,31,4.285607,4.285607,530,2.8429
220,31,30,4.270519,4.270519,525,2.8390
221,30,31,4.240172,4.240172,512,2.8004
222,31,12,4.261253,4.261253,485,2.8049
223,12,35,4.006063,4.006063,501,2.8006
224,35,8,4.086250,4.086250,462,2.8105
225,8,56,4.169973,4.169973,539,2.8351
226,56,1,4.047466,4.047466,488,2.8296
227,1,32,4.066205,4.066205,533,2.8328
228,32,61,4.170595,4.170595,525,2.8334
229,61,2,4.160418,4.160418,509,2.8090
230,2,12,4.129086,4.129086,475,2.7962
231,12,35,3.960155,3.960155,486,2.8136
232,35,53,3.834122,3.834122,503,2.8155
233,53,11,3.959158,3.959158,513,2.8111
234,11,42,3.914061,3.914061,515,2.8342
235,42,45,4.103834,4.103834,549,2.8584
236,45,63,4.321714,4.321714,557,2.8398
237,63,18,4.008345,4.008345,527,2.8412
238,18,38,4.178755,4.178755,531,2.8360
239,38,50,4.102850,4.102850,537,2.8390
240,50,53,4.079971,4.079971,537,2.8310
241,53,11,3.918593,3.918593,500,2.8123
242,11,42,3.876088,3.876088,533,2.8259
243,42,45,4.048005,4.048005,501,2.8252
244,45,63,4.283695,4.283695,528,2.8294
245,63,6,4.242403,4.242403,463,2.8233
246,6,32,3.860843,3.860843,519,2.8155
247,32,9,4.238559,4.238559,508,2.8278
248,9,3,4.106443,4.106443,524,2.8320
249,3,41,4.274556,4.274556,522,2.8170
250,41,30,4.032358,4.032358,551,2.8413
251,30,46,4.248873,4.248873,512,2.8293
252,46,47,4.361131,4.361131,518,2.8104
253,47,51,4.197274,4.197274,520,2.8254
254,51,29,4.281044,4.281044,513,2.8071
255,29,48,4.043799,4.043799,517,2.8269
256,48,6,4.199062,4.199062,504,2.7884
257,6,56,4.048041,4.048041,478,2.7779
258,56,34,4.115415,4.115415,487,2.8103
259,34,40,3.915110,3.915110,530,2.8292
260,40,21,4.049357,4.049357,531,2.8261
261,21,48,4.120240,4.120240,539,2.8430
262,48,25,4.071302,4.071302,456,2.8040
263,25,29,4.067374,4.067374,521,2.8339
264,29,23,3.985972,3.985972,477,2.8075
265,23,29,3.936318,3.936318,515,2.8167
266,29,11,4.158626,4.158626,506,2.8206
267,11,24,4.117384,4.117384,447,2.7864
268,24,4,4.068415,4.068415,528,2.8232
269,4,19,4.151554,4.151554,537,2.8395
270,19,38,4.098786,4.098786,542,2.8439
271,38,2,4.075138,4.075138,544,2.8512
272,2,12,4.083864,4.083864,546,2.8682
273,12,20,4.058905,4.058905,506,2.8206
274,20,10,3.935112,3.935112,526,2.8250
275,10,2,3.987272,3.987272,536,2.8237
276,2,45,4.251589,4.251589,449,2.8024
277,45,30,4.080316,4.080316,500,2.8279
278,30,46,4.199101,4.199101,512,2.8059
279,46,47,4.309493,4.309493,534,2.8179
280,47,22,4.052852,4.052852,496,2.7944
281,22,35,4.066350,4.066350,534,2.8412
282,35,0,4.208577,4.208577,536,2.8449
283,0,60,4.017859,4.017859,477,2.8130
284,60,38,4.265239,4.265239,530,2.8450
285,38,2,4.015246,4.015246,498,2.8386
286,2,45,4.194742,4.194742,474,2.8414
287,45,30,4.034702,4.034702,530,2.8425
288,30,46,4.148541,4.148541,490,2.8438
289,46,47,4.258192,4.258192,523,2.8305
290,47,56,4.127404,4.127404,494,2.8235
291,56,1,4.005669,4.005669,503,2.8278
292,1,32,4.002026,4.002026,507,2.7977
293,32,61,4.131685,4.131685,532,2.8253
294,61,34,4.231291,4.231291,518,2.8404
295,34,35,4.092091,4.092091,514,2.8279
296,35,8,4.039511,4.039511,502,2.8430
297,8,41,4.180538,4.180538,507,2.8189
298,41,6,4.045596,4.045596,545,2.8451
299,6,32,3.812265,3.812265,516,2.8416
300,32,27,4.166394,4.166394,516,2.8281
301,27,2,4.115520,4.115520,519,2.8028
302,2,12,4.050212,4.050212,475,2.8225
303,12,35,3.930284,3.930284,500,2.8167
304,35,53,3.778600,3.778600,494,2.8171
305,53,17,4.112191,4.112191,526,2.8025
306,17,1,4.102774,4.102774,562,2.8630
307,1,47,4.197282,4.197282,505,2.8455
308,47,22,4.000049,4.000049,502,2.8357
309,22,20,4.344171,4.344171,536,2.8351
310,20,3,4.167102,4.167102,529,2.8264
311,3,41,4.239063,4.239063,541,2.8403
312,41,6,4.009612,4.009612,520,2.7943
313,6,32,3.768292,3.768292,512,2.8292
314,32,9,4.219472,4.219472,459,2.7959
315,9,15,3.910450,3.910450,537,2.8468
316,15,19,4.121575,4.121575,514,2.8233
317,19,51,4.168198,4.168198,507,2.8144
318,51,16,4.117129,4.117129,502,2.8126
319,16,21,4.050334,4.050334,531,2.8459
